width,batch-time,learning-rate,replicate,known_param_strict_train_rmse,known_param_strict_test_rmse,known_param_loose_train_rmse,known_param_loose_test_rmse,unknown_param_train_rmse,unknown_param_test_rmse,NODE_train_rmse,NODE_test_rmse,known_param_strict_attempts,known_param_loose_attempts,unknown_param_attempts,NODE_attempts,loose_param_err,unknown_param_err
5.0,64.0,0.1,9.0,0.6785279512405396,0.6138110756874084,0.1822824776172638,0.7202816605567932,0.06140826269984245,0.05264400690793991,0.04416605830192566,0.04452681168913841,0,0,0,0,0.006645422321661432,16.88724023445554
5.0,32.0,0.1,20.0,0.6605854630470276,0.5854217410087585,0.31480440497398376,1.1129417419433594,0.08842884749174118,0.10183248668909073,0.05014347285032272,0.061880018562078476,0,0,0,0,0.004983763206643621,16.528266521767595
15.0,32.0,0.1,19.0,0.6748424768447876,0.595302939414978,0.4768325984477997,,0.058329321444034576,0.06871388852596283,0.0445951446890831,0.059459488838911057,0,0,0,0,0.002400815105321308,15.9276301786751
25.0,64.0,0.1,28.0,0.6882498264312744,0.6601701974868774,0.18354466557502747,0.31981179118156433,0.04418952018022537,0.0609704852104187,0.04195544123649597,0.05746481940150261,0,0,0,0,0.007726701133220271,12.8528038484749
15.0,32.0,0.1,23.0,0.6666164398193359,0.5966646075248718,0.498739093542099,0.8529729247093201,0.06366433948278427,0.07670748233795166,0.030969707295298576,0.0362582728266716,0,0,0,0,0.00242731027185239,16.860052038194894
25.0,32.0,0.1,13.0,0.660301685333252,0.601439893245697,0.4691149890422821,,0.09590757638216019,0.17933572828769684,0.037250686436891556,0.045896515250205994,0,0,0,0,0.0030191346274923703,14.954315211360827
5.0,32.0,0.1,30.0,0.6552361249923706,0.5703175067901611,0.5303670763969421,,0.0662904903292656,0.08388333767652512,0.036944516003131866,0.04329042136669159,0,0,0,0,0.0018697954391748706,16.770965446466565
25.0,64.0,0.1,9.0,1.4545180797576904,1.812800407409668,0.20240774750709534,0.4114317297935486,0.16232825815677643,0.17879195511341095,0.039502039551734924,0.032507095485925674,0,0,0,0,0.003455477677145269,1.7084575927578083
25.0,64.0,0.1,17.0,1.9366382360458374,,0.17948366701602936,0.41905054450035095,0.200403094291687,1.021042823791504,0.054117243736982346,0.04467564821243286,0,0,0,0,0.001710564534881276,0.7218718398716901
25.0,64.0,0.1,13.0,1.024572491645813,1.3965153694152832,0.213197261095047,0.30959367752075195,0.26224005222320557,,0.06412870436906815,0.04001075401902199,0,0,0,0,0.004071316463720276,0.6117766896702554
25.0,32.0,0.1,24.0,0.6501322984695435,0.5929709076881409,0.5000510811805725,,0.08603920787572861,0.07864902913570404,0.03684838116168976,0.04141242057085037,0,0,0,0,0.0038153278204206,16.97823175528201
15.0,32.0,0.1,6.0,0.6748619675636292,0.5975332260131836,0.5102066993713379,,0.07281085848808289,0.06556376814842224,0.0477280393242836,0.046991702169179916,0,0,0,0,0.0022234227796529282,16.8406473156667
15.0,64.0,0.1,29.0,1.696653962135315,5.058950901031494,0.22464320063591003,0.562658429145813,0.1379408985376358,0.34394586086273193,0.04544815793633461,0.041992127895355225,0,0,0,0,0.0025349063837581953,0.7491007525873381
25.0,64.0,0.1,20.0,6.435839653015137,13.960063934326172,0.21727803349494934,,0.16880349814891815,0.19903884828090668,0.041384484618902206,0.03169708698987961,0,0,0,0,0.0018128932698595612,1.3003245059508335
25.0,32.0,0.1,14.0,0.6615833044052124,0.600058376789093,0.5405636429786682,,0.07334089279174805,0.06516490131616592,0.03579698130488396,0.03732379153370857,0,0,0,0,0.006099406086086834,15.739986410220649
25.0,32.0,0.1,10.0,0.6516076922416687,0.5825887322425842,0.5279108285903931,,0.08202092349529266,0.06712836772203445,0.06674584001302719,0.06772056967020035,0,0,0,0,0.0036446846301526614,16.188727347336112
5.0,32.0,0.1,28.0,0.6694186329841614,0.6032624840736389,0.5416362881660461,,0.05947015434503555,0.06936512887477875,0.06927192956209183,0.07460132986307144,0,0,0,0,0.0033079440778792657,17.491717465173558
5.0,32.0,0.1,19.0,0.6726595759391785,0.58233243227005,0.2729741334915161,1.014917254447937,0.08796048909425735,0.056404825299978256,0.03649386018514633,0.043363701552152634,0,0,0,0,0.0027239445690840913,16.013043158883214
15.0,32.0,0.1,27.0,0.6972782611846924,0.6131218671798706,0.49214473366737366,0.9152592420578003,0.08558721840381622,0.08250807225704193,0.03755633533000946,0.035675548017024994,0,0,0,0,0.0008096186295680763,16.326270747936796
15.0,64.0,0.1,27.0,,,0.1692124754190445,0.7205007672309875,0.16792050004005432,0.7988306283950806,0.048235196620225906,0.05498708784580231,0,0,0,0,0.0037876578063960054,0.480751661221404
25.0,32.0,0.1,17.0,0.6496526598930359,0.6056239604949951,0.4962617754936218,0.8640145063400269,0.0746961310505867,0.13670103251934052,0.04618991166353226,0.08212860673666,0,0,0,0,0.0023268469054538166,14.965401999534457
5.0,64.0,0.1,24.0,0.6958373188972473,0.60663241147995,0.19294196367263794,0.3998980224132538,0.16836106777191162,0.23045490682125092,0.038752876222133636,0.03059251420199871,0,0,0,0,0.004676853855637209,1.9233744904450776
15.0,32.0,0.1,26.0,6.999409198760986,14.942977905273438,0.42909854650497437,1.1967133283615112,0.09702783077955246,0.08836846053600311,0.05158446729183197,0.04957183450460434,0,0,0,0,0.0029046007450483913,16.589028230624177
15.0,32.0,0.1,21.0,0.6749931573867798,0.5953581929206848,0.5403902530670166,,0.07628514617681503,0.13949863612651825,0.05617116391658783,0.04966064915060997,0,0,0,0,0.004839062935086513,13.859511676321414
25.0,64.0,0.1,19.0,,,0.2823188900947571,,0.22538651525974274,0.4822141230106354,0.050987545400857925,0.048658616840839386,0,0,0,0,0.00488728012352857,2.0572195685079775
15.0,64.0,0.1,30.0,0.6208189129829407,0.5532923936843872,0.16995806992053986,0.9963553547859192,0.05113838613033295,0.04451553523540497,0.034672811627388,0.045827750116586685,0,0,0,0,0.0027594668194197425,12.72215426659385
15.0,32.0,0.1,5.0,0.6594449877738953,0.5941182971000671,0.5323907136917114,1.316640853881836,0.07069596648216248,0.13742832839488983,0.038926489651203156,0.02824542112648487,0,0,0,0,0.00429365226094558,16.187363083388938
5.0,64.0,0.1,7.0,0.6517712473869324,0.5723945498466492,0.16812917590141296,0.21825841069221497,0.2708836793899536,,0.050008103251457214,0.05319564417004585,0,0,0,0,0.0024039028733797707,0.5294431890672757
15.0,32.0,0.1,29.0,0.6550177335739136,0.600240170955658,0.30939653515815735,,0.09380701929330826,0.10858168452978134,0.0471264123916626,0.05332851782441139,0,0,0,0,0.00265911319243306,17.039866966782558
5.0,64.0,0.1,22.0,0.6648643612861633,0.6548430323600769,0.17516034841537476,0.45682159066200256,0.16603460907936096,0.3815058767795563,0.05530025064945221,0.06929341703653336,0,0,0,0,0.0016563502315816159,0.730760572857834
5.0,64.0,0.1,16.0,1.2134596109390259,1.010370135307312,0.23313955962657928,0.7884481549263,0.22779040038585663,0.226042702794075,0.04391701519489288,0.040656428784132004,0,0,0,0,0.003353697512096687,2.1547518752156183
15.0,64.0,0.1,2.0,17.248363494873047,36.24748992919922,0.18390721082687378,,0.15476776659488678,0.31547829508781433,0.04305899143218994,0.05225834995508194,0,0,0,0,0.006273593365182739,1.3651263642452833
15.0,32.0,0.1,22.0,0.6627874374389648,0.5956494212150574,0.27407106757164,0.668005645275116,0.11925775557756424,0.12305352836847305,0.05865878239274025,0.05261605605483055,0,0,0,0,0.005065187216825473,18.18689098192561
25.0,32.0,0.1,22.0,0.6603561639785767,0.5934231281280518,0.4516550600528717,,0.069363534450531,0.057374924421310425,0.04845045506954193,0.04099542275071144,0,0,0,0,0.0036726577661760906,16.31043316297623
25.0,32.0,0.1,4.0,0.6418642997741699,0.5661189556121826,0.44197142124176025,1.10493004322052,0.07919226586818695,0.061295974999666214,0.05750879645347595,0.0749286636710167,0,0,0,0,0.008497352198920671,15.484244559665001
5.0,64.0,0.1,21.0,14.933738708496094,30.77004623413086,0.18684355914592743,0.2366698980331421,0.1519896239042282,0.3082296550273895,0.04618712142109871,0.045270178467035294,0,0,0,0,0.004753372035213421,0.9430451315071741
5.0,32.0,0.1,9.0,0.6658637523651123,0.6022018790245056,0.5236000418663025,,0.07851573824882507,0.14593537151813507,0.05558289960026741,0.05106426030397415,0,0,0,0,0.0010725876665875766,17.415302995870075
25.0,32.0,0.1,18.0,0.6508370041847229,0.5883554816246033,0.38299036026000977,1.1214631795883179,0.0794588178396225,0.1438903510570526,0.0413157120347023,0.04452800005674362,0,0,0,0,0.003535733609024927,12.729154133816659
5.0,32.0,0.1,22.0,0.6583511233329773,0.6009374260902405,0.4995487332344055,,0.07269984483718872,0.0601375475525856,0.049608707427978516,0.053130365908145905,0,0,0,0,0.005960072831086682,18.184913918871874
15.0,64.0,0.1,28.0,6.3814826011657715,13.17238998413086,0.21142709255218506,0.6483947038650513,0.14230845868587494,0.2926015555858612,0.03534075617790222,0.03703732043504715,0,0,0,0,0.002089961082500813,0.9419295864609046
5.0,32.0,0.1,23.0,0.6476255059242249,0.5771782994270325,0.48199906945228577,0.8825560212135315,0.09068171679973602,0.17705275118350983,0.040023136883974075,0.029848737642169,0,0,0,0,0.002908476430329987,12.469495842897906
5.0,64.0,0.1,2.0,,,0.18337512016296387,,0.17537739872932434,2.3061635494232178,0.0354054719209671,0.03707610443234444,0,0,0,0,0.004857669601340264,0.376171016060852
25.0,32.0,0.1,26.0,0.6782851219177246,0.5951633453369141,0.5112595558166504,,0.08424944430589676,0.17523083090782166,0.04777669161558151,0.05194650962948799,0,0,0,0,0.004496567586163014,15.772759684166822
25.0,32.0,0.1,19.0,0.6599413752555847,0.5976133942604065,0.5046457648277283,,0.08306077122688293,0.0763913094997406,0.04930511862039566,0.05249439924955368,0,0,0,0,0.006753809613406769,15.592249381487266
25.0,64.0,0.1,16.0,1.551108956336975,1.4491010904312134,0.18545646965503693,0.4840027093887329,0.1965368539094925,0.5073144435882568,0.03568754345178604,0.02875649370253086,0,0,0,0,0.00387307981573759,1.4789803915958397
5.0,64.0,0.1,30.0,5.139071941375732,8.763897895812988,0.2566372752189636,0.5716279149055481,0.7335662245750427,0.6518179178237915,0.042695898562669754,0.05789780616760254,0,0,0,0,0.0013163715027405543,5.782222737936974
25.0,64.0,0.1,27.0,15.850645065307617,32.62132263183594,0.2342936396598816,,0.14255234599113464,0.2489345520734787,0.03845851868391037,0.03558099642395973,0,0,0,0,0.006313738281263026,0.832946683620201
5.0,64.0,0.1,8.0,0.6931215524673462,0.7089047431945801,0.18000665307044983,0.17605219781398773,0.23116788268089294,0.3672155439853668,0.05207785218954086,0.04238777980208397,0,0,0,0,0.002030765344171348,1.536690402102751
15.0,64.0,0.1,25.0,,,0.29957079887390137,,0.16198433935642242,0.376738965511322,0.047183599323034286,0.03987390920519829,0,0,0,0,0.0019908502320218346,1.5467538170160537
5.0,64.0,0.1,1.0,0.658838152885437,0.6463986039161682,0.16815096139907837,0.43933477997779846,0.1594843715429306,0.2812269926071167,0.045902904123067856,0.0629599317908287,0,0,0,0,0.0026353811857180443,0.7082249371108567
25.0,64.0,0.1,5.0,1.8929705619812012,,0.2139163464307785,0.6218079328536987,0.17546628415584564,,0.04468769207596779,0.04585549980401993,0,0,0,0,0.003713280817854492,0.39155569631388754
25.0,64.0,0.1,7.0,0.6512438058853149,0.6045364141464233,0.18073421716690063,0.25202828645706177,0.15974061191082,0.5868508219718933,0.047515805810689926,0.0435895137488842,0,0,0,0,0.004599736472942428,1.168739451762937
15.0,64.0,0.1,17.0,3.7927000522613525,6.605337142944336,0.18702460825443268,0.29915764927864075,0.17711783945560455,0.4322654902935028,0.04404129460453987,0.029514223337173462,0,0,0,0,0.006319841181606334,1.18670525700295
5.0,64.0,0.1,15.0,0.6384506225585938,0.5746778249740601,0.23230335116386414,0.8570075631141663,0.23401756584644318,1.4378539323806763,0.04509270563721657,0.04809880256652832,0,0,0,0,0.0044082921484829285,0.7030217450306437
15.0,64.0,0.1,5.0,3.3438985347747803,3.4314098358154297,0.17249473929405212,0.2957175374031067,0.16160885989665985,0.26085132360458374,0.038211725652217865,0.030828487128019333,0,0,0,0,0.0036195834019594475,1.4919825596483436
5.0,32.0,0.1,11.0,0.6450906991958618,0.5818505883216858,0.3580157160758972,1.188249111175537,0.8891845345497131,0.4556730389595032,0.08309051394462585,0.0956626608967781,0,0,0,0,0.0038542126164151647,3.2942671420730045
5.0,32.0,0.1,16.0,0.6584572792053223,0.5930365324020386,0.508668839931488,1.25901198387146,0.20691736042499542,0.4794112741947174,0.03974606841802597,0.03847983106970787,0,0,0,0,0.003476523212386784,8.548726959305002
15.0,64.0,0.1,26.0,1.7296892404556274,,0.16755810379981995,0.3711903393268585,0.15705126523971558,0.5340589880943298,0.0348912812769413,0.0452127568423748,0,0,0,0,0.004680379632833631,0.9290977622672454
15.0,32.0,0.1,9.0,0.6634043455123901,0.5972009897232056,0.47940221428871155,1.7851603031158447,0.06002684310078621,0.0967969000339508,0.03582307696342468,0.04153566434979439,0,0,0,0,0.0021501571919464446,15.317330818983153
15.0,32.0,0.1,2.0,,,0.5227916836738586,,0.08136620372533798,0.07575066387653351,0.03885476291179657,0.034748949110507965,0,0,0,0,0.0035943975665369,16.447641391734496
