width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,unknown_param_train_rmse,unknown_param_test_rmse,unknown_param_attempts,unknown_param_err,J0_percent_err,J0_fit,J0_true,k2_percent_err,k2_fit,k2_true,k3_percent_err,k3_fit,k3_true,k4_percent_err,k4_fit,k4_true,k5_percent_err,k5_fit,k5_true,k6_percent_err,k6_fit,k6_true,k_percent_err,k_fit,k_true,kappa_percent_err,kappa_fit,kappa_true,psi_percent_err,psi_fit,psi_true,N_percent_err,N_fit,N_true,A_percent_err,A_fit,A_true
5.0,32.0,0.1,1.0,1.0,9.0,2.0,0.28050512075424194,0.2297201305627823,1,24.752994903478548,0.39688221259206735,1.5077944685198317,2.5,0.02984281311322201,5.820943121320668,6.0,0.4564408768025421,8.696945971159327,16.0,0.0025481920002478377,99.74518079997522,100,0.042308079208260886,1.225845658613426,1.28,0.43124360010892354,6.825076798692917,12.0,3.1478208596541424,7.4660775473774565,1.8,0.3346908487741809,8.649018965935648,13.0,1.695546175526226,0.2695546175526226,0.1,0.17697184431903468,0.8230281556809653,1.0,0.10779916961161717,4.431196678446469,4.0
5.0,32.0,0.1,10.0,4.0,17.0,3.0,0.3118991553783417,0.3890410363674164,1,31.986085661269144,0.38524847889434366,1.536878802764141,2.5,0.22461123865193824,4.6523325680883705,6.0,0.540782161615271,7.347485414155664,16.0,0.028430981637012992,97.1569018362987,100,0.5753186734235157,2.0164079019821,1.28,0.5836283513713653,4.996459783543617,12.0,3.0334534163844054,7.26021614949193,1.8,0.29900929521667285,9.112879162183253,13.0,0.4859132262077945,0.14859132262077945,0.1,0.14394869887590467,0.8560513011240953,1.0,0.22496478883304305,4.899859155332172,4.0
5.0,32.0,0.1,10.0,5.0,11.0,1.0,0.14190955460071564,0.12022997438907623,1,31.062914590338497,0.09490171045928922,2.262745723851777,2.5,0.11923232351818476,6.715393941109109,6.0,0.4745134577367962,8.40778467621126,16.0,0.14562593116831096,85.4374068831689,100,0.2018465430835002,1.0216364248531198,1.28,0.09515019344801952,13.141802321376234,12.0,2.5751007351906354,6.435181323343143,1.8,0.0855403182691077,14.1120241374984,13.0,0.3857039392035866,0.13857039392035866,0.1,0.3176030015510961,0.6823969984489039,1.0,0.1129782949063054,4.451913179625222,4.0
5.0,32.0,0.1,1.0,3.0,6.0,3.0,0.20991230010986328,0.14107646048069,1,43.139888776258694,0.4265552846493975,1.4336117883765063,2.5,0.1202764914290418,5.278341051425749,6.0,0.4813779813070219,8.29795229908765,16.0,0.19110018360040598,80.8899816399594,100,0.06782331647619456,1.193186154910471,1.28,0.45780818282475383,6.506301806102954,12.0,2.910400749257511,7.038721348663519,1.8,0.22832768273891418,10.031740124394116,13.0,0.6042315976116605,0.16042315976116606,0.1,0.21338350316383758,0.7866164968361624,1.0,0.11961890723175395,4.478475628927016,4.0
5.0,32.0,0.1,0.0,9.0,12.0,3.0,0.3595028221607208,0.295011967420578,1,37.0498790865465,0.7341146584252318,0.6647133539369204,2.5,0.4716467332094378,3.1701196007433734,6.0,0.5293716855768682,7.530053030770109,16.0,0.07709106508408795,92.2908934915912,100,0.0042347337777250485,1.274579540764512,1.28,0.5537669729511852,5.354796324585778,12.0,2.3474586040150456,6.025425487227082,1.8,0.3379930216812636,8.606090718143573,13.0,0.329216481850626,0.1329216481850626,0.1,0.16356185053590688,1.1635618505359069,1.0,0.18480404028348207,4.739216161133928,4.0
5.0,32.0,0.1,1.0,8.0,16.0,1.0,0.2791871130466461,0.25396373867988586,1,25.82556812901476,0.7422614868589511,0.6443462828526223,2.5,0.2231728983707247,4.660962609775652,6.0,0.4006096797903689,9.590245123354098,16.0,0.027955962673181175,97.20440373268188,100,0.016427211877052643,1.3010268312026274,1.28,0.4838621192536377,6.193654568956347,12.0,1.6625809552683688,4.792645719483064,1.8,0.3266433952840574,8.753635861307254,13.0,0.48269776045635454,0.14826977604563546,0.1,0.08992794261807269,0.9100720573819273,1.0,0.05523650964830318,4.220946038593213,4.0
5.0,32.0,0.1,0.1,0.0,17.0,3.0,0.24340958893299103,0.238518625497818,1,32.664696092544176,0.5753186734235156,3.938296683558789,2.5,0.28723573507086114,4.276585589574833,6.0,0.4582440037186628,8.668095940501395,16.0,0.08077123044955997,91.922876955044,100,0.35683134558223495,0.8232558776547393,1.28,0.4201342117885325,6.95838945853761,12.0,3.0548026393063066,7.298644750751352,1.8,0.2045743548801377,10.34053338655821,13.0,0.5342545843200364,0.15342545843200364,0.1,0.1420070427324388,0.8579929572675612,1.0,0.060514841235097316,4.242059364940389,4.0
5.0,32.0,0.1,1.0,6.0,18.0,2.0,0.3932740390300751,0.3678969442844391,1,25.652351693485933,0.8485368642272967,0.37865783943175835,2.5,0.019723109912241615,5.88166134052655,6.0,0.5266089279149184,7.574257153361305,16.0,0.001793482510739608,99.82065174892604,100,0.21295128437146937,1.5525776439954808,1.28,0.5849318904693656,4.980817314367614,12.0,0.6737254139191614,3.0127057450544905,1.8,0.3938658352974325,7.8797441411333775,13.0,0.70276886546009,0.170276886546009,0.1,0.2610507335156216,0.7389492664843784,1.0,0.2128825555302447,4.851530222120979,4.0
5.0,32.0,0.1,0.0,9.0,7.0,3.0,0.2909466624259949,0.2825736701488495,1,32.22693133802291,0.6265812526398606,0.9335468684003484,2.5,0.21521290290241138,4.708722582585532,6.0,0.49584981384999294,8.066402978400113,16.0,0.0766368099285181,92.33631900714819,100,0.02068562341615253,1.2535224020273248,1.28,0.46967400029494555,6.363911996460653,12.0,2.3353401620341514,6.003612291661472,1.8,0.23780863789489073,9.90848770736642,13.0,0.5020160259303538,0.1502016025930354,0.1,0.1405699666593353,0.8594300333406647,1.0,0.15586525487441105,4.623461019497644,4.0
5.0,32.0,0.1,1.0,5.0,0.0,1.0,0.2745113670825958,0.17280691862106323,1,27.692258501330688,0.5221509598544292,1.194622600363927,2.5,0.08418369324760337,5.49489784051438,6.0,0.46684684601916937,8.53045046369329,16.0,0.03732397810086155,96.26760218991384,100,0.3232038143207947,0.8662991176693828,1.28,0.43765867480965087,6.74809590228419,12.0,2.510297474309108,6.318535453756394,1.8,0.28259621548148534,9.32624919874069,13.0,1.1223729660281316,0.21223729660281318,0.1,0.20520671456770256,0.7947932854322974,1.0,0.12612408739586978,4.504496349583479,4.0
5.0,32.0,0.1,0.1,4.0,11.0,2.0,0.19342274963855743,0.242331400513649,1,31.34858059119371,0.4577405732186258,1.3556485669534355,2.5,0.067274422058435,5.59635346764939,6.0,0.46810867173908055,8.510261252174711,16.0,0.053421931930358824,94.65780680696412,100,0.0951501934480195,1.401792247613465,1.28,0.5603804413566617,5.27543470372006,12.0,2.227731335192104,5.809916403345787,1.8,0.40570719736569766,7.72580643424593,13.0,0.9334107356196111,0.19334107356196112,0.1,0.22727678701570242,0.7727232129842976,1.0,0.12939132784110852,4.517565311364434,4.0
5.0,32.0,0.1,10.0,6.0,19.0,1.0,0.2907278835773468,0.26324939727783203,1,31.565255645468426,0.5062154463796606,1.2344613840508485,2.5,0.3300408675100339,4.0197547949397965,6.0,0.4758095280316158,8.387047551494147,16.0,0.08190390422972485,91.80960957702752,100,0.25398031024292717,1.6050947971109468,1.28,0.47868678876504583,6.25575853481945,12.0,0.7782794100389224,3.2009029380700604,1.8,0.3420682719428591,8.553112464742831,13.0,1.110190491520915,0.21101904915209152,0.1,0.05115748490719141,1.0511574849071914,1.0,0.10920642082568133,4.436825683302725,4.0
5.0,32.0,0.1,0.1,2.0,4.0,3.0,0.18686597049236298,0.25418621301651,1,24.17025293531207,0.2147592931966571,1.9631017670083573,2.5,0.3605833069384068,3.8365001583695593,6.0,0.28342251588278644,11.465239745875417,16.0,0.06332765111383452,93.66723488861655,100,0.026688415656485158,1.245838827959699,1.28,0.13717416808242108,10.353909983010947,12.0,3.930656766579899,8.875182179843819,1.8,0.1086691029724352,11.587301661358342,13.0,2.258561955199968,0.3258561955199968,0.1,0.12154083388219439,1.1215408338821944,1.0,0.021700189566232986,4.086800758264932,4.0
5.0,32.0,0.1,1.0,4.0,12.0,1.0,0.1766453981399536,0.12463115900754929,1,23.923213059832463,0.47551486917211844,1.3112128270697039,2.5,0.1584947113608489,5.049031731834907,6.0,0.4112059973101987,9.420704043036821,16.0,0.0011808583991086152,99.88191416008914,100,0.16356185053590688,1.4893591686859609,1.28,0.5052124353478135,5.937450775826238,12.0,2.1143129241847225,5.6057632635325,1.8,0.3520035990410667,8.423953212466133,13.0,1.2906641821024118,0.2290664182102412,0.1,0.08641148148538536,0.9135885185146146,1.0,0.05421986956033065,4.216879478241323,4.0
5.0,32.0,0.1,1.0,0.0,14.0,1.0,0.3131987452507019,0.2795298993587494,1,32.07151242547237,0.31347270620368806,3.28368176550922,2.5,0.05013176701041703,6.300790602062502,6.0,0.537836075684395,7.394622789049682,16.0,0.08603263918324842,91.39673608167516,100,0.14127113497321206,1.0991729472342886,1.28,0.4852594441859844,6.176886669768187,12.0,2.5374196796018476,6.367355423283326,1.8,0.1388250693885471,11.195274097948888,13.0,1.670480469226628,0.2670480469226628,0.1,0.3298759783582853,0.6701240216417147,1.0,0.22636329875314343,4.905453195012574,4.0
5.0,32.0,0.1,10.0,9.0,16.0,1.0,0.08765233308076859,0.0837855264544487,2,26.931161953974634,0.6077374993625438,0.9806562515936402,2.5,0.47617581504132395,3.1429451097520564,6.0,0.3689027050817758,10.097556718691587,16.0,0.0008483617537548582,100.08483617537549,100,0.006943079599444103,1.2711128581127116,1.28,0.4353033334284128,6.776359998859046,12.0,3.0885174222787146,7.359331360101686,1.8,0.36796981977897797,8.216392342873286,13.0,2.15591810644861,0.315591810644861,0.1,0.4826977604563545,1.4826977604563545,1.0,0.07343203181964308,4.293728127278572,4.0
5.0,32.0,0.1,0.0,2.0,1.0,2.0,0.28793248534202576,0.213390052318573,1,30.239235930331965,0.5085947371855474,1.2285131570361316,2.5,0.32807641864788906,4.031541488112666,6.0,0.40253043200292915,9.559513087953134,16.0,0.06781967319255983,93.21803268074402,100,0.022091661352357725,1.2517226734689821,1.28,0.4036819067852638,7.1558171185768344,12.0,2.3627982273559174,6.053036809240651,1.8,0.31538685121874926,8.89997093415626,13.0,1.4828583682022551,0.24828583682022554,0.1,0.10543920377900151,1.1054392037790015,1.0,0.07439630513502715,4.297585220540109,4.0
5.0,32.0,0.1,1.0,6.0,7.0,3.0,0.2935102880001068,0.29325324296951294,1,23.268187864546306,0.521420081458218,1.196449796354455,2.5,0.17169140185571038,4.969851588865738,6.0,0.4835693073954288,8.26289108167314,16.0,0.004621719855905156,100.46217198559052,100,0.024701801649480888,1.3116183061113356,1.28,0.5453107009835697,5.456271588197163,12.0,0.1405699666593353,1.5469740600131965,1.8,0.3969003491328663,7.840295461272738,13.0,0.2062053223866192,0.07937946776133809,0.1,0.11130708686484192,0.8886929131351581,1.0,0.15380088252934554,4.615203530117382,4.0
5.0,32.0,0.1,10.0,10.0,8.0,1.0,0.17312964797019958,0.09842423349618912,1,27.622673365512977,0.7360280186479142,0.6599299533802143,2.5,0.13321640386656272,6.799298423199376,6.0,0.2936204405239169,11.30207295161733,16.0,0.043006888146105385,95.69931118538946,100,0.044125526205242294,1.22351932645729,1.28,0.49851604222332996,6.01780749332004,12.0,2.797223708459944,6.835002675227899,1.8,0.32008642146048605,8.838876521013681,13.0,0.5893103942470681,0.15893103942470682,0.1,0.3434257121536093,0.6565742878463907,1.0,0.08688323667135034,3.6524670533145986,4.0
5.0,32.0,0.1,0.1,8.0,16.0,2.0,0.2048320472240448,0.14649076759815216,1,33.279908486186486,0.6551015206330246,0.8622461984174382,2.5,0.16595298367596398,5.004282097944216,6.0,0.45791581353795674,8.673346983392692,16.0,0.11359852722144083,88.64014727785592,100,0.10134828299403469,1.1502741977676356,1.28,0.4105036356280696,7.073956372463165,12.0,2.6479928660981495,6.566387158976669,1.8,0.1208443630135493,11.42902328082386,13.0,0.48269776045635454,0.14826977604563546,0.1,0.157144759835544,0.842855240164456,1.0,0.09034579999838943,4.361383199993558,4.0
5.0,32.0,0.1,0.0,7.0,12.0,3.0,0.08730703592300415,0.07493627816438675,1,27.097766211088942,0.22341203180102748,1.9414699204974313,2.5,0.0034546492067402865,6.020727895240442,6.0,0.497385902269985,8.04182556368024,16.0,0.04901357819807117,95.09864218019288,100,0.012661620981833759,1.2637931251432528,1.28,0.4981417097032908,6.02229948356051,12.0,2.5286122919141243,6.351502125445424,1.8,0.16356185053590636,15.126304056966783,13.0,1.1032131942791885,0.21032131942791887,0.1,0.2573873689810757,0.7426126310189243,1.0,0.15488842952540538,4.6195537181016215,4.0
5.0,32.0,0.1,0.1,7.0,2.0,1.0,0.17503581941127777,0.12825098633766174,1,35.01468092930626,0.6409240408920773,0.8976898977698066,2.5,0.06060090037242105,6.363605402234526,6.0,0.46868427106776933,8.50105166291569,16.0,0.11078324329505179,88.92167567049482,100,0.367392487847569,1.7502623844448884,1.28,0.40093776247109975,7.188746850346803,12.0,2.0999260177127006,5.579866831882861,1.8,0.36520780406495246,8.252298547155618,13.0,1.2342824588467123,0.22342824588467125,0.1,0.3080865938823637,0.6919134061176363,1.0,0.057723524914921276,4.230894099659685,4.0
5.0,32.0,0.1,1.0,6.0,15.0,1.0,0.1297435760498047,0.17215463519096375,1,29.36526010568543,0.27393691848340074,1.815157703791498,2.5,0.10330889577349807,5.380146625359012,6.0,0.5050850277101419,7.91863955663773,16.0,0.07616156855499043,92.38384314450096,100,0.08699283618208153,1.1686491696869357,1.28,0.5521823684922502,5.373811578092997,12.0,0.3955224970987591,2.5119404947777664,1.8,0.3119258565476771,8.944963864880197,13.0,1.0175782047489093,0.20175782047489094,0.1,0.224234877186423,0.775765122813577,1.0,0.13313463904891898,4.532538556195676,4.0
5.0,32.0,0.1,0.0,0.0,12.0,3.0,0.19735170900821686,0.2164243459701538,29,26.792240709392306,0.16356185053590674,2.908904626339767,2.5,0.14725484165374678,5.116470950077519,6.0,0.540033383530498,7.359465863512031,16.0,0.017866626511755898,98.21333734882441,100,0.17258987862774597,1.0590849553564852,1.28,0.5950317442410352,4.859619069107577,12.0,2.606533847348369,6.491760925227064,1.8,0.14433862696597421,11.123597849442335,13.0,1.5266076333544623,0.25266076333544624,0.1,0.18538591808996252,0.8146140819100375,1.0,0.20127612818010543,4.805104512720422,4.0
5.0,32.0,0.1,10.0,2.0,4.0,2.0,0.11941298097372055,0.07358409464359283,1,24.65518400292971,0.27517625095175396,1.8120593726206151,2.5,0.1257983822795586,5.245209706322648,6.0,0.28342251588278644,11.465239745875417,16.0,0.03647424868412074,96.35257513158793,100,0.0035390421971278826,1.2754700259876763,1.28,0.6261716577707138,4.485940106751434,12.0,2.3834575537633333,6.090223596774,1.8,0.20604306587861332,10.321440143578027,13.0,1.8647678479939813,0.28647678479939814,0.1,0.11392585746710449,0.8860741425328955,1.0,0.060622999153236545,4.242491996612946,4.0
5.0,32.0,0.1,1.0,4.0,18.0,2.0,0.22696785628795624,0.12858064472675323,1,31.98227673899045,0.9187525196316289,0.20311870092092776,2.5,0.21190636458123638,4.728561812512582,6.0,0.5292724736879908,7.531640420992146,16.0,0.01841360946502334,98.15863905349767,100,0.6737254139191613,2.1423685298165265,1.28,0.5584211735497787,5.298945917402656,12.0,2.5703433441062633,6.426618019391274,1.8,0.3466147701705704,8.494007987782584,13.0,2.770882676772144,0.37708826767721443,0.1,0.11086604369953657,0.8891339563004634,1.0,0.255062442878615,5.02024977151446,4.0
5.0,32.0,0.1,10.0,2.0,15.0,1.0,0.2740539610385895,0.28731420636177063,1,31.95872803270224,0.36417019266453715,1.5895745183386571,2.5,0.31458458894756597,4.112492466314604,6.0,0.39552249709875875,22.32835995358014,16.0,0.06148306426165547,93.85169357383445,100,0.007147119912011626,1.2708516865126251,1.28,0.5428001521694337,5.486398173966796,12.0,3.234490799532122,7.622083439157819,1.8,0.3012681752802736,9.083513721356443,13.0,1.6980336016248527,0.2698033601624853,0.1,0.0012913098278490853,0.9987086901721509,1.0,0.06292852757438094,3.7482858897024762,4.0
5.0,32.0,0.1,1.0,9.0,18.0,3.0,0.2772351801395416,0.18346866965293884,1,34.33077832419268,0.5316288185487055,1.1709279536282364,2.5,0.597304018656044,2.4161758880637363,6.0,0.4734591379438938,8.424653792897699,16.0,0.05253143441385788,94.74685655861421,100,0.21550298107176658,1.0041561842281388,1.28,0.5169898453869436,5.796121855356677,12.0,2.328450196793095,5.9912103542275705,1.8,0.36088026560448133,8.308556547141743,13.0,1.3591715630027246,0.23591715630027246,0.1,0.6737254139191613,1.6737254139191613,1.0,0.10434354491902909,4.417374179676116,4.0
5.0,32.0,0.1,10.0,2.0,16.0,3.0,0.19918395578861237,0.2857620418071747,1,32.99714409021337,0.5926430005561713,1.0183924986095718,2.5,0.5136429174326729,2.9181424954039628,6.0,0.4826977604563545,23.72316416730167,16.0,0.07480977818771521,92.51902218122848,100,0.08686303415077062,1.1688153162870136,1.28,0.4684489106158946,6.378613072609265,12.0,2.342618189812904,6.016712741663227,1.8,0.20286380809005422,10.362770494829295,13.0,0.2765926565938859,0.1276592656593886,0.1,0.4010837183924305,1.4010837183924305,1.0,0.05357006404105946,3.785719743835762,4.0
5.0,32.0,0.1,1.0,4.0,3.0,1.0,0.2551793158054352,0.16455036401748657,1,34.98586855436576,0.4352975413041632,1.411756146739592,2.5,0.2327251741625441,4.6036489550247355,6.0,0.5130737862362169,7.79081942022053,16.0,0.09849658730737901,90.1503412692621,100,0.32555371251642456,0.8632912479789766,1.28,0.43151155789296136,6.821861305284464,12.0,2.1474755844212994,5.665456051958339,1.8,0.32949341511992647,8.716585603440956,13.0,0.8751920741261104,0.18751920741261105,0.1,0.14903545780464011,0.8509645421953599,1.0,0.11554044628537974,4.462161785141519,4.0
5.0,32.0,0.1,0.1,5.0,14.0,2.0,1.1051886081695557,2.398240566253662,30,18.51458924053536,0.3077803837018931,1.7305490407452673,2.5,0.2482535409239833,7.4895212455439,6.0,0.22928937502993185,12.33136999952109,16.0,0.047145913217979826,104.71459132179798,100,0.9722192460968251,0.035559364996064,1.28,0.31347270620368867,15.761672474444264,12.0,0.5654575383063465,0.7821764310485763,1.8,0.01422823218472935,13.184967018401482,13.0,3.82376214985454,0.482376214985454,0.1,0.07176169541796673,1.0717616954179667,1.0,0.30233852656382865,2.7906458937446854,4.0
5.0,32.0,0.1,0.0,6.0,11.0,1.0,0.4160444736480713,0.34429171681404114,1,27.90707710047012,0.2949251782158314,1.7626870544604214,2.5,0.02843432487116256,5.829394050773025,6.0,0.5139204630657753,7.777272590947595,16.0,0.07287240131959948,92.71275986804005,100,0.01418253611776589,1.2981536462307404,1.28,0.4596462526953089,6.484244967656293,12.0,0.09515019344801935,1.9712703482064349,1.8,0.3608563869270159,8.308866969948793,13.0,0.7659272869384948,0.17659272869384948,0.1,0.26471048099494165,0.7352895190050583,1.0,0.18789384954258415,4.751575398170337,4.0
5.0,32.0,0.1,0.1,10.0,16.0,1.0,0.11236607283353806,0.09701284766197205,1,40.695773701392035,0.6984807343585996,0.753798164103501,2.5,0.29073334309718657,4.255599941416881,6.0,0.6861603669564702,5.021434128696477,16.0,0.09555466462016142,90.44453353798386,100,0.1518900934047468,1.0855806804419241,1.28,0.605384223120431,4.735389322554828,12.0,2.447920426625143,6.206256767925257,1.8,0.2124350503285805,10.238344345728454,13.0,0.578294679574178,0.1578294679574178,0.1,0.05557654460987327,0.9444234553901267,1.0,0.4826977604563545,5.930791041825418,4.0
5.0,32.0,0.1,10.0,2.0,4.0,1.0,0.16219474375247955,0.2882617115974426,1,33.365056693602305,0.4012435870971509,1.4968910322571227,2.5,0.3730077530719255,3.761953481568447,6.0,0.28342251588278644,11.465239745875417,16.0,0.0861637309567152,91.38362690432848,100,0.06418356455729635,1.1978450373666607,1.28,0.5619495339559403,5.256605592528717,12.0,2.9571692188053973,7.122904593849715,1.8,0.35111321322576544,8.43552822806505,13.0,1.0021765794822162,0.20021765794822163,0.1,0.0005186029704339346,0.9994813970295661,1.0,0.03977646520595868,4.159105860823835,4.0
5.0,32.0,0.1,1.0,5.0,2.0,3.0,0.361022025346756,0.22841499745845795,1,32.71512180276134,0.6542187387984223,0.8644531530039443,2.5,0.1907796982445721,4.855321810532567,6.0,0.4997505284228937,8.003991545233701,16.0,0.0643345254491183,93.56654745508817,100,0.1876922641634502,1.0397539018707838,1.28,0.36520780406495224,7.617506351220573,12.0,2.5710657988217327,6.427918437879119,1.8,0.4258782650283539,7.463582554631399,13.0,1.5364864039430162,0.2536486403943016,0.1,0.11640430863574558,0.8835956913642544,1.0,0.11207679685832872,4.448307187433315,4.0
5.0,32.0,0.1,0.0,7.0,5.0,2.0,0.19994056224822998,0.2000236064195633,1,33.3098244876305,0.8698045632437325,0.325488591890669,2.5,0.008942543473152634,6.053655260838916,6.0,0.4931641045904962,8.10937432655206,16.0,0.07408778252554456,92.59122174744554,100,0.08459792237666443,1.3882853406421305,1.28,0.5111514938916163,5.866182073300605,12.0,3.15214358913344,7.473858460440192,1.8,0.23865947478247512,9.897426827827823,13.0,0.5467152016896356,0.15467152016896357,0.1,0.2849771429591824,0.7150228570408176,1.0,0.10601758239945203,4.424070329597808,4.0
5.0,32.0,0.1,1.0,1.0,7.0,3.0,0.29718366265296936,0.25430259108543396,1,30.658939297225416,0.6077037220648818,0.9807406948377957,2.5,0.14056996665933527,5.156580200043988,6.0,0.4826575350966983,8.277479438452827,16.0,0.0660794644862979,93.39205355137021,100,0.0019162520105217226,1.2775471974265322,1.28,0.4582662338448596,6.500805193861685,12.0,2.569685819900338,6.425434475820609,1.8,0.23460744655812782,9.950103194744338,13.0,0.5084657423952627,0.15084657423952627,0.1,0.18939972074309008,0.8106002792569099,1.0,0.13714199928989235,4.548567997159569,4.0
5.0,32.0,0.1,0.0,8.0,17.0,1.0,0.16057051718235016,0.10113618522882462,1,34.08756751681325,0.4615735293507979,1.3460661766230053,2.5,0.3193122234040153,4.084126659575908,6.0,0.4685965100002941,8.502455839995294,16.0,0.10105828035561217,89.89417196443878,100,0.013816112196201637,1.2976846236111381,1.28,0.48100351791018764,6.2279577850777486,12.0,1.807953390045896,5.054316102082613,1.8,0.2919598612431273,9.204521803839345,13.0,0.5753186734235155,0.15753186734235156,0.1,0.0057972260452595625,0.9942027739547404,1.0,0.1278844818204936,4.5115379272819744,4.0
5.0,32.0,0.1,0.1,6.0,4.0,2.0,0.08962949365377426,0.08295857906341553,1,29.61765100985494,0.937583290340422,0.1560417741489449,2.5,0.28049625674162887,4.317022459550227,6.0,0.3758802678382692,9.985915714587692,16.0,0.1332550418370363,86.67449581629637,100,0.004013145708781432,1.2851368265072403,1.28,0.319049049313257,8.171411408240916,12.0,0.2834225158827867,1.289839471410984,1.8,0.11106011090575858,11.556218558225138,13.0,0.3310053177102795,0.13310053177102796,0.1,0.08181159911212732,1.0818115991121273,1.0,0.0871368137312043,4.348547254924817,4.0
5.0,32.0,0.1,0.0,4.0,6.0,2.0,0.1826225072145462,0.14802749454975128,1,26.57663410174386,0.4633937236388671,1.3415156909028323,2.5,0.36702835527069116,8.202170131624147,6.0,0.4521750153419828,8.765199754528275,16.0,0.023068235794358998,97.6931764205641,100,0.191100183600406,1.0353917649914803,1.28,0.4362143621038333,6.765427654754,12.0,2.0791571286857997,5.542482831634439,1.8,0.2729873792207184,9.45116407013066,13.0,1.2222603500391782,0.22222603500391783,0.1,0.38090187419909016,0.6190981258009098,1.0,0.10018214628840272,4.400728585153611,4.0
5.0,32.0,0.1,1.0,7.0,13.0,3.0,0.2948627769947052,0.27405688166618347,1,31.88572814489002,0.6368659047636201,0.9078352380909495,2.5,0.3101322158324771,4.1392067050051375,6.0,0.5037974837715699,7.939240259654882,16.0,0.08188488427690942,91.81151157230906,100,0.07920898431091425,1.1786125000820298,1.28,0.3911484590968625,7.30621849083765,12.0,1.9492467327926062,5.308644119026691,1.8,0.23624703544994136,16.071211460849238,13.0,0.7909221795945298,0.179092217959453,0.1,0.0041993792981065425,1.0041993792981065,1.0,0.1813014334340608,4.725205733736243,4.0
5.0,32.0,0.1,0.0,1.0,7.0,2.0,0.35956308245658875,0.36890271306037903,1,32.19685303556051,0.8663549701797173,0.3341125745507069,2.5,0.14056996665933527,5.156580200043988,6.0,0.5035468849337057,7.943249841060708,16.0,0.08642785346071363,91.35721465392864,100,0.07881960076378848,1.1791109110223508,1.28,0.35002474764269126,7.799703028287705,12.0,2.3318134235166568,5.997264162329982,1.8,0.23007165131527046,10.009068532901484,13.0,0.5801887095905331,0.04198112904094668,0.1,0.2240169613195706,0.7759830386804294,1.0,0.17914819568687035,4.716592782747481,4.0
5.0,32.0,0.1,1.0,6.0,14.0,1.0,0.13367165625095367,0.23244495689868927,1,26.61863899045268,0.42218916372067816,1.4445270906983045,2.5,0.11931143220237168,5.28413140678577,6.0,0.41133574349438395,9.418628104089857,16.0,0.0641340800556236,93.58659199443764,100,0.06519025262793787,1.1965564766362395,1.28,0.43133425360482275,6.823988956742127,12.0,0.31347270620368833,2.364250871166639,1.8,0.4334430725265529,7.3652400571548124,13.0,0.8946497640921375,0.18946497640921375,0.1,0.11462773408012195,0.885372265919878,1.0,0.047489873835363294,4.189959495341453,4.0
5.0,32.0,0.1,10.0,1.0,15.0,2.0,0.2599479556083679,0.19744490087032318,1,30.294961280882646,0.18250809061157708,2.0437297734710573,2.5,0.3955224970987592,8.373134982592555,6.0,0.492894019806945,8.11369568308888,16.0,0.05855589246287849,94.14441075371215,100,0.3384867968718022,0.8467369000040932,1.28,0.46197564111728595,6.456292306592569,12.0,2.916926221768381,7.050467199183086,1.8,0.1030668806994026,11.660130550907766,13.0,1.5786542074196137,0.2578654207419614,0.1,0.43492221006449117,0.5650777899355088,1.0,0.14089185901926693,4.563567436077068,4.0
5.0,32.0,0.1,0.0,4.0,18.0,3.0,0.3158057630062103,0.3617698848247528,1,38.83243357160321,0.5742179006677357,1.0644552483306606,2.5,0.43281913052323434,3.403085216860594,6.0,0.4956986069230268,8.068822289231571,16.0,0.10060483309353942,89.93951669064606,100,0.6737254139191613,2.1423685298165265,1.28,0.6087441817396669,4.695069819123996,12.0,2.084561820353131,5.552211276635636,1.8,0.3110820440617682,8.955933427197014,13.0,0.9019657313736112,0.19019657313736113,0.1,0.09368036928177936,1.0936803692817794,1.0,0.16521487853045236,4.660859514121809,4.0
5.0,32.0,0.1,0.0,6.0,12.0,1.0,0.31321167945861816,0.26225781440734863,1,28.13199516842657,0.39552226649449757,1.5111943337637561,2.5,0.0953566721707566,5.42785996697546,6.0,0.4846142135127426,8.246172583796119,16.0,0.0859415013276795,91.40584986723205,100,0.18792995928269984,1.5205503478818558,1.28,0.4411104731070103,6.706674322715877,12.0,0.16356185053590674,2.094411330964632,1.8,0.27827652290824906,9.382405202192762,13.0,0.13074685414892692,0.1130746854148927,0.1,0.22159135535913654,0.7784086446408635,1.0,0.13563093137051974,4.542523725482079,4.0
5.0,32.0,0.1,1.0,5.0,7.0,2.0,0.1568152755498886,0.06954436004161835,1,24.240405395653074,0.6721709404940164,0.819572648764959,2.5,0.22990836864446,7.37945021186676,6.0,0.4250530243790518,9.199151609935171,16.0,0.04604548825741404,95.3954511742586,100,0.00682719618538101,1.2712611888827123,1.28,0.14056996665933527,10.313160400087977,12.0,2.404561239975631,6.128210231956136,1.8,0.22510074760929136,10.073690281079212,13.0,0.5491911584146333,0.15491911584146334,0.1,0.3291310582768877,0.6708689417231123,1.0,0.11024552018011402,4.440982080720456,4.0
