width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,beta_percent_err,beta_fit,beta_true,gamma_percent_err,gamma_fit,gamma_true,delta_percent_err,delta_fit,delta_true
5.0,64.0,0.1,0.0,0.0,8.0,7.0,6.943282347242815,11.914923520864223,1.5,0.07349626078142417,2.7795112176557275,3.0,0.08856479912634496,1.088564799126345,1.0
5.0,64.0,0.1,1.0,1.0,8.0,15.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,1.0,2.0,4.0,14.0,6.345721252537646,11.018581878806469,1.5,0.4211403856314156,1.7365788431057532,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,0.0,0.0,8.0,3.0,6.943282347242815,11.914923520864223,1.5,0.059103428172857374,2.822689715481428,3.0,0.0958174213526426,1.0958174213526426,1.0
5.0,64.0,0.1,0.0,0.0,1.0,4.0,0.9369042655519806,0.09464360167202902,1.5,0.39332745752830417,1.8200176274150874,3.0,0.009632549193366868,0.9903674508066331,1.0
5.0,64.0,0.1,0.0,0.0,7.0,8.0,2.9810717055349745,5.971607558302462,1.5,0.21948777477980444,2.3415366756605867,3.0,0.044337841562601676,1.0443378415626017,1.0
5.0,64.0,0.1,1.0,1.0,2.0,2.0,1.5804517687517823,-0.8706776531276732,1.5,0.8741074588205833,0.3776776235382501,3.0,1.4412776085280736,2.4412776085280736,1.0
5.0,64.0,0.1,0.0,0.0,7.0,7.0,2.9810717055349745,5.971607558302462,1.5,0.22112306258736206,2.336630812237914,3.0,0.04507933844607237,1.0450793384460724,1.0
5.0,64.0,0.1,1.0,2.0,3.0,20.0,3.6305668721454687,6.945850308218203,1.5,0.5100319380956292,1.4699041857131125,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,1.0,1.0,1.0,5.0,2.257114031697528,-1.8856710475462914,1.5,0.9369042655519807,0.18928720334405796,3.0,0.07193661614879998,0.9280633838512,1.0
5.0,64.0,0.1,1.0,0.0,3.0,19.0,0.7488113568490421,0.376782964726437,1.5,0.3649197233914001,1.9052408298257997,3.0,0.012227757740297829,1.0122277577402978,1.0
5.0,64.0,0.1,0.0,2.0,4.0,11.0,1.3065045828203825,3.4597568742305738,1.5,0.4429873721084961,1.6710378836745117,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,0.0,1.0,7.0,3.0,2.5728733335776828,5.359310000366524,1.5,2.9810717055349727,11.943215116604918,3.0,1.0417122893423807,2.0417122893423807,1.0
5.0,64.0,0.1,1.0,1.0,5.0,4.0,0.2572016835867945,1.8858025253801918,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.07334551430885439,1.0733455143088544,1.0
5.0,64.0,0.1,0.0,1.0,3.0,19.0,1.5387597057872238,-0.8081395586808358,1.5,0.7488113568490421,0.7535659294528738,3.0,0.0732829653298982,0.9267170346701018,1.0
5.0,64.0,0.1,0.0,2.0,0.0,4.0,1.8318503253519307,4.247775488027896,1.5,0.6490619155300786,1.052814253409764,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,1.0,0.0,0.0,20.0,0.9683772233983162,0.0474341649025257,1.5,0.3454486569675999,1.9636540290972002,3.0,0.0802445331071604,1.0802445331071604,1.0
5.0,64.0,0.1,0.0,0.0,0.0,15.0,0.9683772233983162,0.0474341649025257,1.5,0.3664169814115484,1.9007490557653548,3.0,0.0030313755134545595,1.0030313755134546,1.0
5.0,64.0,0.1,0.0,0.0,1.0,15.0,0.9369042655519806,0.09464360167202902,1.5,0.42124009177585126,1.7362797246724462,3.0,0.019639487864838934,1.019639487864839,1.0
5.0,64.0,0.1,0.0,0.0,4.0,9.0,0.4988127663727276,0.7517808504409086,1.5,0.19456833986784114,2.4162949803964766,3.0,0.1581213813703286,1.1581213813703286,1.0
5.0,64.0,0.1,1.0,2.0,9.0,15.0,1.7815039048219596,4.17225585723294,1.5,0.4403631024786871,1.6789106925639388,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,1.0,2.0,7.0,6.0,2.065471365562808,-1.5982070483442121,1.5,0.5733346761053418,4.720004028316025,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,1.0,2.0,6.0,17.0,0.5368610279576025,0.6947084580635963,1.5,0.27198978350799613,3.8159693505239884,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,0.0,0.0,1.0,17.0,0.9369042655519806,0.09464360167202902,1.5,0.34000960671473357,1.9799711798557993,3.0,0.1436724092913786,1.1436724092913786,1.0
5.0,64.0,0.1,1.0,1.0,6.0,8.0,0.7957163310661,0.30642550340085006,1.5,0.9952623149688785,5.985786944906636,3.0,0.811554932770177,1.811554932770177,1.0
5.0,64.0,0.1,0.0,1.0,1.0,16.0,2.1292571406508,-1.6938857109761993,1.5,0.9369042655519807,0.18928720334405796,3.0,0.2241128273113714,0.7758871726886286,1.0
5.0,64.0,0.1,0.0,1.0,4.0,17.0,0.8756659769338028,0.18650103459929593,1.5,0.4988127663727278,1.5035617008818165,3.0,0.0351599515599893,0.9648400484400107,1.0
5.0,64.0,0.1,0.0,0.0,2.0,5.0,0.8741074588205833,0.18883881176912512,1.5,0.3858750462784477,1.8423748611646569,3.0,0.09560895883920373,1.0956089588392037,1.0
5.0,64.0,0.1,1.0,1.0,9.0,4.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,1.0,2.0,9.0,3.0,2.9251960505767367,5.887794075865105,1.5,1.209692581480245,-0.6290777444407356,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,1.0,0.0,7.0,4.0,2.9810717055349745,5.971607558302462,1.5,0.2088538887479817,2.373438333756055,3.0,0.0296153965214494,1.0296153965214494,1.0
5.0,64.0,0.1,0.0,1.0,8.0,4.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,1.0,2.0,7.0,13.0,2.304837218073674,-1.957255827110511,1.5,0.5512854490897166,4.65385634726915,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,0.0,0.0,10.0,19.0,30.6227766016838,47.4341649025257,1.5,0.017302217295296057,3.051906651885888,3.0,0.05155293195796473,0.9484470680420353,1.0
5.0,64.0,0.1,0.0,1.0,8.0,15.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,0.0,2.0,5.0,13.0,0.8198279348851226,0.2702580976723161,1.5,0.3961935169916401,1.8114194490250797,3.0,0.0,1.0,1.0
5.0,64.0,0.1,0.0,0.0,1.0,3.0,0.9369042655519806,0.09464360167202902,1.5,0.40539628915888165,1.783811132523355,3.0,0.05080025853088643,1.0508002585308864,1.0
5.0,64.0,0.1,1.0,1.0,3.0,5.0,1.5072358003138977,-0.7608537004708469,1.5,0.7488113568490421,0.7535659294528738,3.0,0.11066035184678435,0.8893396481532156,1.0
5.0,64.0,0.1,1.0,2.0,6.0,19.0,0.455978558622018,0.8160321620669729,1.5,1.3910598992898968,7.17317969786969,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,2.0,6.0,5.0,1.4938776069967756,-0.7408164104951633,1.5,0.2400177873796349,2.2799466378610953,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,1.0,1.0,12.0,3.261386951792158,-3.392080427688237,1.5,0.9369042655519807,0.18928720334405796,3.0,1.0889169613611536,2.0889169613611536,1.0
5.0,64.0,0.1,1.0,0.0,4.0,2.0,0.4988127663727276,0.7517808504409086,1.5,0.25307749112069794,2.240767526637906,3.0,0.09228960850883317,1.0922896085088332,1.0
5.0,64.0,0.1,1.0,0.0,2.0,3.0,0.8741074588205833,0.18883881176912512,1.5,0.34900862245863845,1.9529741326240846,3.0,0.09369614752286881,1.0936961475228688,1.0
5.0,64.0,0.1,1.0,0.0,8.0,20.0,6.943282347242815,11.914923520864223,1.5,0.0631136539907023,2.810659038027893,3.0,0.07178193051815174,1.0717819305181517,1.0
5.0,64.0,0.1,0.0,0.0,8.0,20.0,6.943282347242815,11.914923520864223,1.5,0.30140680314302976,2.0957795905709107,3.0,0.5641051556127579,1.5641051556127579,1.0
5.0,64.0,0.1,0.0,1.0,1.0,12.0,2.209252124955633,-1.8138781874334498,1.5,0.9369042655519807,0.18928720334405796,3.0,0.025392305643896163,0.9746076943561038,1.0
5.0,64.0,0.1,0.0,1.0,6.0,9.0,0.43027173565474097,2.1454076034821115,1.5,0.9952623149688785,5.985786944906636,3.0,0.11114717168664368,1.1111471716866437,1.0
5.0,64.0,0.1,0.0,1.0,0.0,12.0,2.228989765498571,-1.8434846482478564,1.5,0.9683772233983162,0.09486832980505137,3.0,0.024034247010720877,0.9759657529892791,1.0
5.0,64.0,0.1,1.0,1.0,4.0,4.0,0.9760855755408456,0.03587163668873158,1.5,0.4988127663727278,1.5035617008818165,3.0,0.012373336945174729,0.9876266630548253,1.0
5.0,64.0,0.1,0.0,0.0,3.0,2.0,0.7488113568490421,0.376782964726437,1.5,0.2780418033498277,2.165874589950517,3.0,0.22647467787197706,1.226474677871977,1.0
5.0,64.0,0.1,0.0,2.0,5.0,19.0,0.4830321479199056,0.7754517781201415,1.5,0.2739889529908674,2.178033141027398,3.0,0.0,1.0,1.0
5.0,64.0,0.1,0.0,2.0,8.0,19.0,0.056473390849281525,1.5847100862739223,1.5,0.12901777769110603,2.612946666926682,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,0.0,1.0,6.0,7.0,1.4999871037529175,3.7499806556293764,1.5,0.9952623149688785,5.985786944906636,3.0,0.17284687770098683,1.1728468777009868,1.0
5.0,64.0,0.1,1.0,0.0,8.0,5.0,6.943282347242815,11.914923520864223,1.5,0.05311897907003793,2.840643062789886,3.0,0.07559323885404057,1.0755932388540406,1.0
5.0,64.0,0.1,0.0,1.0,9.0,2.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,0.0,0.0,7.0,6.0,2.9810717055349745,5.971607558302462,1.5,0.14171113726022236,2.574866588219333,3.0,0.08648626491541256,1.0864862649154126,1.0
5.0,64.0,0.1,1.0,1.0,5.0,9.0,0.5120837846393383,0.7318743230409925,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.3480460750893719,1.348046075089372,1.0
5.0,64.0,0.1,0.0,0.0,3.0,17.0,0.7488113568490421,0.376782964726437,1.5,0.2910783361283216,2.126764991615035,3.0,0.14947560701979357,1.1494756070197936,1.0
5.0,64.0,0.1,1.0,1.0,7.0,18.0,0.49457591743147766,0.7581361238527835,1.5,2.9810717055349727,11.943215116604918,3.0,1.5126726331011655,2.5126726331011655,1.0
5.0,64.0,0.1,0.0,1.0,7.0,20.0,2.467077939941385,5.200616909912077,1.5,2.9810717055349727,11.943215116604918,3.0,0.4221686960802513,1.4221686960802513,1.0
5.0,64.0,0.1,1.0,0.0,8.0,10.0,6.943282347242815,11.914923520864223,1.5,0.07516072188396954,2.7745178343480914,3.0,0.06272621555175606,1.062726215551756,1.0
5.0,64.0,0.1,0.0,1.0,8.0,16.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,0.0,2.0,3.0,11.0,2.8459294300539923,5.7688941450809885,1.5,0.5254129847377143,1.4237610457868572,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,1.0,1.0,5.0,20.0,0.0882208210984629,1.3676687683523057,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.17877618403152895,1.178776184031529,1.0
5.0,64.0,0.1,1.0,1.0,2.0,15.0,1.6590394489373692,-0.988559173406054,1.5,0.8741074588205833,0.3776776235382501,3.0,0.11812401729713695,0.881875982702863,1.0
5.0,64.0,0.1,1.0,1.0,8.0,19.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,1.0,1.0,10.0,13.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,1.0,1.0,7.0,9.0,2.7868889578490754,5.680333436773613,1.5,2.9810717055349727,11.943215116604918,3.0,0.3051769891094105,1.3051769891094105,1.0
5.0,64.0,0.1,0.0,1.0,5.0,16.0,0.35826030237506473,2.037390453562597,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.06966520152371514,1.0696652015237151,1.0
5.0,64.0,0.1,1.0,0.0,4.0,7.0,0.4988127663727276,0.7517808504409086,1.5,0.1678243699624402,2.4965268901126794,3.0,0.18917233102009812,1.1891723310200981,1.0
5.0,64.0,0.1,1.0,1.0,5.0,8.0,1.3140722196595762,3.4711083294893643,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.13669236855639522,1.1366923685563952,1.0
5.0,64.0,0.1,1.0,0.0,10.0,11.0,30.6227766016838,47.4341649025257,1.5,0.024426329714072253,3.0732789891422168,3.0,0.058037254950078054,1.058037254950078,1.0
5.0,64.0,0.1,0.0,0.0,10.0,6.0,30.6227766016838,47.4341649025257,1.5,0.8186298017698382,0.5441105946904854,3.0,0.455889398801425,1.455889398801425,1.0
5.0,64.0,0.1,1.0,0.0,4.0,14.0,0.4988127663727276,0.7517808504409086,1.5,0.16539328413482476,2.5038201475955257,3.0,0.17022297490288252,1.1702229749028825,1.0
5.0,64.0,0.1,1.0,0.0,8.0,18.0,6.943282347242815,11.914923520864223,1.5,0.08834685127851793,2.734959446164446,3.0,0.06262638256385689,1.0626263825638569,1.0
5.0,64.0,0.1,0.0,2.0,1.0,15.0,3.3061097815498077,6.459164672324712,1.5,0.613912001137623,1.158263996587131,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,0.0,0.0,2.0,17.0,0.8741074588205833,0.18883881176912512,1.5,0.4032223045274117,1.790333086417765,3.0,0.04776513649524583,1.0477651364952458,1.0
5.0,64.0,0.1,0.0,1.0,1.0,3.0,2.3746088159156247,-2.0619132238734372,1.5,0.9369042655519807,0.18928720334405796,3.0,0.030013544777246493,1.0300135447772465,1.0
5.0,64.0,0.1,1.0,2.0,8.0,8.0,2.4976607754741535,5.24649116321123,1.5,0.32510554384484874,2.0246833684654537,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,1.0,2.0,3.0,12.0,2.061593304044949,4.592389956067423,1.5,0.5531870591621671,1.3404388225134984,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,1.0,1.0,6.0,6.0,0.8608404055919658,2.7912606083879488,1.5,0.9952623149688785,5.985786944906636,3.0,0.24819706573401557,1.2481970657340156,1.0
5.0,64.0,0.1,1.0,2.0,0.0,14.0,2.057560492968754,4.586340739453131,1.5,0.6310485904448323,1.1068542286655032,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,0.0,1.0,8.0,1.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,1.0,0.0,3.0,18.0,0.7488113568490421,0.376782964726437,1.5,0.29360024198061624,2.1191992740581513,3.0,0.11527085014191085,1.1152708501419109,1.0
5.0,64.0,0.1,1.0,2.0,9.0,10.0,4.159832928151411,7.739749392227116,1.5,0.023450243157361328,3.070350729472084,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,1.0,0.0,2.0,2.0,0.8741074588205833,0.18883881176912512,1.5,0.3213840603324994,2.035847819002502,3.0,0.12701122725917968,1.1270112272591797,1.0
5.0,64.0,0.1,1.0,0.0,4.0,17.0,0.4988127663727276,0.7517808504409086,1.5,0.01449514676925275,2.9565145596922418,3.0,0.3475934601314472,1.3475934601314472,1.0
5.0,64.0,0.1,1.0,0.0,2.0,6.0,0.8741074588205833,0.18883881176912512,1.5,0.30368239324050245,2.0889528202784926,3.0,0.15110153188058195,1.151101531880582,1.0
5.0,64.0,0.1,1.0,1.0,9.0,3.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,0.0,2.0,1.0,16.0,2.410639195249038,5.115958792873557,1.5,0.6197783284830168,1.1406650145509494,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,0.0,0.0,6.0,8.0,0.9952623149688792,2.9928934724533187,1.5,0.18278168368772066,2.451654948936838,3.0,0.033021080030124716,1.0330210800301247,1.0
5.0,64.0,0.1,1.0,2.0,7.0,20.0,2.2497226946067808,-1.8745840419101714,1.5,0.5995837974469822,4.798751392340947,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,1.0,2.0,5.0,12.0,0.7722532800532113,0.34162007992018323,1.5,0.344469435336713,1.9665916939898611,3.0,0.0,1.0,1.0
5.0,64.0,0.1,1.0,1.0,8.0,7.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,0.0,0.0,8.0,15.0,6.943282347242815,11.914923520864223,1.5,0.08073883992736652,2.7577834802179004,3.0,0.0736635938060457,1.0736635938060457,1.0
5.0,64.0,0.1,0.0,1.0,0.0,3.0,3.279026331238395,-3.418539496857592,1.5,0.9683772233983162,0.09486832980505137,3.0,2.0279805920846603,3.0279805920846603,1.0
5.0,64.0,0.1,1.0,1.0,10.0,2.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,1.0,1.0,8.0,11.0,,,1.5,6.943282347242813,23.82984704172844,3.0,,,1.0
5.0,64.0,0.1,1.0,1.0,4.0,17.0,0.9103925083215466,0.13441123751768,1.5,0.4988127663727278,1.5035617008818165,3.0,0.016684116633290835,0.9833158833667092,1.0
5.0,64.0,0.1,0.0,2.0,8.0,20.0,4.004148597780673,7.50622289667101,1.5,1.1347236393287645,-0.4041709179862937,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,0.0,0.0,2.0,15.0,0.8741074588205833,0.18883881176912512,1.5,0.32216265486938306,2.0335120353918508,3.0,0.12428166946697883,1.1242816694669788,1.0
5.0,64.0,0.1,0.0,0.0,9.0,17.0,14.84893192461113,23.773397886916694,1.5,0.012424720715011292,2.962725837854966,3.0,0.057897517208000515,1.0578975172080005,1.0
5.0,64.0,0.1,0.0,0.0,2.0,20.0,0.8741074588205833,0.18883881176912512,1.5,0.44830836574206345,1.6550749027738096,3.0,0.006287429269327682,0.9937125707306723,1.0
5.0,64.0,0.1,1.0,0.0,0.0,13.0,0.9683772233983162,0.0474341649025257,1.5,0.45783684041095274,1.6264894787671418,3.0,0.031692592675036546,0.9683074073249635,1.0
5.0,64.0,0.1,1.0,2.0,8.0,7.0,1.6991243652206862,-1.0486865478310294,1.5,5.005076561740743,18.015229685222227,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,1.0,0.0,5.0,17.0,2.9605947323337506e-16,1.5000000000000004,1.5,0.19285601560278431,2.421431953191647,3.0,0.08427634628700886,1.0842763462870089,1.0
5.0,64.0,0.1,1.0,1.0,0.0,10.0,2.2957677213669796,-1.9436515820504694,1.5,0.9683772233983162,0.09486832980505137,3.0,0.01117456745434664,1.0111745674543466,1.0
5.0,64.0,0.1,0.0,2.0,10.0,10.0,,,1.5,,,3.0,30.622776601683793,31.622776601683793,1.0
5.0,64.0,0.1,0.0,2.0,0.0,2.0,2.059480857285232,4.589221285927848,1.5,0.6281333555888708,1.1155999332333875,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,1.0,2.0,9.0,19.0,3.100558062173739,6.150837093260608,1.5,0.21747381295713128,2.347578561128606,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,1.0,1.0,10.0,19.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,0.0,2.0,8.0,18.0,1.7184353951687033,-1.077653092753055,1.5,4.364827813294781,16.094483439884343,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,1.0,0.0,5.0,15.0,2.9605947323337506e-16,1.5000000000000004,1.5,0.1778958953116573,2.466312314065028,3.0,0.09661975968267078,1.0966197596826708,1.0
5.0,64.0,0.1,1.0,2.0,3.0,17.0,4.0172020310563035,7.525803046584455,1.5,0.5114810498985771,1.4655568503042686,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,0.0,0.0,4.0,4.0,0.4988127663727276,0.7517808504409086,1.5,0.19911991957030425,2.4026402412890873,3.0,0.15441434378269125,1.1544143437826913,1.0
5.0,64.0,0.1,1.0,2.0,6.0,2.0,0.5496658163518565,0.6755012754722152,1.5,0.2544067314258207,3.763220194277462,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,0.0,0.0,6.0,18.0,0.9952623149688792,2.9928934724533187,1.5,0.2404873452620473,2.278537964213858,3.0,0.010037876381156607,0.9899621236188434,1.0
5.0,64.0,0.1,0.0,2.0,6.0,1.0,0.6063929843557964,0.5904105234663054,1.5,0.19646934004208014,3.5894080201262404,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,2.0,2.0,14.0,3.0633013892475405,6.094952083871311,1.5,0.495630023142436,1.513109930572692,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,0.0,0.0,9.0,1.0,14.84893192461113,23.773397886916694,1.5,0.025424999821739885,2.9237250005347803,3.0,0.05003828689874146,1.0500382868987415,1.0
5.0,64.0,0.1,0.0,0.0,8.0,19.0,6.943282347242815,11.914923520864223,1.5,0.09846870957485887,2.7045938712754234,3.0,0.07187667489799865,1.0718766748979986,1.0
5.0,64.0,0.1,0.0,0.0,6.0,7.0,0.9952623149688792,2.9928934724533187,1.5,0.18082329693358856,2.4575301091992343,3.0,0.023961645122920316,1.0239616451229203,1.0
5.0,64.0,0.1,1.0,2.0,2.0,10.0,2.9642717937677716,5.946407690651657,1.5,0.6427479298302311,1.0717562105093068,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,0.0,0.0,8.0,4.0,6.943282347242815,11.914923520864223,1.5,0.06665303447080673,2.80004089658758,3.0,0.08172757205432934,1.0817275720543293,1.0
5.0,64.0,0.1,0.0,0.0,1.0,2.0,0.9369042655519806,0.09464360167202902,1.5,0.3698584705658752,1.8904245883023745,3.0,0.13837924279220126,1.1383792427922013,1.0
5.0,64.0,0.1,1.0,2.0,4.0,10.0,6.809510017618133,11.7142650264272,1.5,0.4350773330646809,1.6947680008059574,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,1.0,2.0,2.0,17.0,4.896545682954421,8.84481852443163,1.5,0.5472992893067281,1.3581021320798157,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,0.0,1.0,10.0,11.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,1.0,1.0,2.0,18.0,1.7567135757926078,-1.1350703636889117,1.5,0.8741074588205833,0.3776776235382501,3.0,0.1356699269001551,0.8643300730998449,1.0
5.0,64.0,0.1,0.0,0.0,5.0,1.0,2.9605947323337506e-16,1.5000000000000004,1.5,0.16698494942390893,2.4990451517282732,3.0,0.13399907108346776,1.1339990710834678,1.0
5.0,64.0,0.1,1.0,2.0,5.0,17.0,0.18966752430976763,1.2154987135353486,1.5,0.28513096911173524,2.144607092664794,3.0,0.0,1.0,1.0
5.0,64.0,0.1,0.0,1.0,0.0,13.0,2.451148419304233,-2.1767226289563495,1.5,0.9683772233983162,0.09486832980505137,3.0,0.023110790470020293,1.0231107904700203,1.0
5.0,64.0,0.1,1.0,2.0,3.0,19.0,5.972450652318705,10.458675978478057,1.5,0.4610958500445343,1.6167124498663972,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,1.0,1.0,6.0,4.0,1.2718880669028436,3.4078321003542653,1.5,0.9952623149688785,5.985786944906636,3.0,0.20384922104115777,1.2038492210411578,1.0
5.0,64.0,0.1,1.0,1.0,6.0,7.0,0.35776639923620085,0.9633504011456987,1.5,0.9952623149688785,5.985786944906636,3.0,0.11943622678594545,1.1194362267859455,1.0
5.0,64.0,0.1,1.0,0.0,8.0,7.0,6.943282347242815,11.914923520864223,1.5,0.08039155953047465,2.758825321408576,3.0,0.05805563292729965,1.0580556329272996,1.0
5.0,64.0,0.1,0.0,1.0,9.0,19.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,1.0,0.0,2.0,8.0,0.8741074588205833,0.18883881176912512,1.5,0.31653233601867914,2.0504029919439626,3.0,0.15621329675345885,1.1562132967534589,1.0
5.0,64.0,0.1,0.0,2.0,4.0,1.0,6.070905661549602,10.606358492324404,1.5,0.44669331818638525,1.6599200454408443,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,1.0,0.0,3.0,14.0,0.7488113568490421,0.376782964726437,1.5,0.28683773881227115,2.1394867835631866,3.0,0.12222906222164642,1.1222290622216464,1.0
5.0,64.0,0.1,0.0,0.0,7.0,12.0,2.9810717055349745,5.971607558302462,1.5,0.16473730758374674,2.5057880772487597,3.0,0.08082455998867344,1.0808245599886734,1.0
5.0,64.0,0.1,1.0,0.0,4.0,3.0,0.4988127663727276,0.7517808504409086,1.5,0.23499274160101757,2.2950217751969473,3.0,0.12290169277714447,1.1229016927771445,1.0
5.0,64.0,0.1,0.0,1.0,4.0,14.0,0.7263674835102685,0.41044877473459734,1.5,0.4988127663727278,1.5035617008818165,3.0,0.0008635230756454115,0.9991364769243546,1.0
5.0,64.0,0.1,0.0,2.0,2.0,8.0,1.302738096335232,3.454107144502848,1.5,0.7556706290159761,0.7329881129520712,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,1.0,1.0,7.0,11.0,1.0904701612493102,-0.13570524187396532,1.5,2.9810717055349727,11.943215116604918,3.0,1.935197651519292,2.935197651519292,1.0
5.0,64.0,0.1,1.0,2.0,9.0,9.0,0.12094675392505556,1.6814201308875834,1.5,0.4942572548799727,1.517228235360082,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,0.0,2.0,4.0,15.0,6.929774540877509,11.894661811316263,1.5,0.43684748925583233,1.689457532232503,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,0.0,0.0,2.0,2.0,0.8741074588205833,0.18883881176912512,1.5,0.38138374288833515,1.8558487713349945,3.0,0.0991794641912922,1.0991794641912922,1.0
5.0,64.0,0.1,0.0,0.0,7.0,16.0,2.9810717055349745,5.971607558302462,1.5,0.29383530068152447,2.1184940979554265,3.0,0.014815178046517663,0.9851848219534823,1.0
5.0,64.0,0.1,1.0,2.0,0.0,20.0,0.9994833511740362,2.9992250267610543,1.5,0.7017507820705329,0.8947476537884013,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,0.0,0.0,5.0,20.0,2.9605947323337506e-16,1.5000000000000004,1.5,0.22378876633657022,2.3286337009902893,3.0,0.04636300144750982,1.0463630014475098,1.0
5.0,64.0,0.1,0.0,2.0,9.0,8.0,2.993179250652831,5.989768875979246,1.5,0.2698010378960312,2.1905968863119063,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,1.0,0.0,3.0,11.0,0.7488113568490421,0.376782964726437,1.5,0.33377837870752436,1.998664863877427,3.0,0.10807059323872448,1.1080705932387245,1.0
5.0,64.0,0.1,0.0,2.0,2.0,5.0,3.750915974472606,7.126373961708909,1.5,0.5429670617051486,1.371098814884554,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,1.0,0.0,7.0,12.0,2.9810717055349745,5.971607558302462,1.5,0.2307059882673602,2.3078820351979195,3.0,0.036599812271234544,1.0365998122712345,1.0
5.0,64.0,0.1,0.0,0.0,8.0,12.0,6.943282347242815,11.914923520864223,1.5,0.07083039877575666,2.78750880367273,3.0,0.06254883570635728,1.0625488357063573,1.0
