width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,unknown_param_train_rmse,unknown_param_test_rmse,unknown_param_attempts,unknown_param_err
5.0,32.0,0.1,1.0,7.0,19.0,3.0,0.35947829484939575,0.2779236435890198,1,37.208887879931794
5.0,32.0,0.1,0.1,4.0,2.0,2.0,0.2928396761417389,0.2774678170681,1,23.69668529679101
5.0,32.0,0.1,0.1,10.0,15.0,3.0,0.31639185547828674,0.14966709911823273,1,37.42490804149061
5.0,32.0,0.1,1.0,6.0,3.0,3.0,0.24218907952308655,0.14302152395248413,1,29.37832026803885
5.0,32.0,0.1,1.0,8.0,2.0,2.0,0.29595035314559937,0.2734348475933075,1,29.1250322495154
5.0,32.0,0.1,0.0,4.0,6.0,1.0,0.27022585272789,0.1750902235507965,1,33.52290804607365
5.0,32.0,0.1,0.1,1.0,13.0,1.0,0.25451985001564026,0.24911968410015106,1,32.398487123281754
5.0,32.0,0.1,0.0,3.0,10.0,2.0,0.1852779984474182,0.248141810297966,1,30.87982006760763
5.0,32.0,0.1,0.1,10.0,6.0,1.0,0.09259530901908875,0.15225037932395935,1,40.36893736800105
5.0,32.0,0.1,0.1,2.0,13.0,3.0,0.12860891222953796,0.07064677029848099,1,27.200962716512645
5.0,32.0,0.1,0.1,6.0,5.0,2.0,0.25963595509529114,0.23191972076892853,1,35.76545728624282
5.0,32.0,0.1,10.0,0.0,16.0,2.0,0.2731073796749115,0.09294240176677704,1,24.689107791121558
5.0,32.0,0.1,1.0,7.0,18.0,2.0,0.2979813814163208,0.19997826218605042,1,36.66189160465097
5.0,32.0,0.1,10.0,8.0,7.0,1.0,0.2554929256439209,0.1434459090232849,1,27.660753381949526
5.0,32.0,0.1,0.0,9.0,18.0,2.0,0.13466937839984894,0.0871398076415062,1,30.828817629950144
5.0,32.0,0.1,0.0,1.0,11.0,2.0,0.164889857172966,0.20540612936019897,1,35.54396705223829
5.0,32.0,0.1,0.1,8.0,16.0,3.0,0.3016648590564728,0.25174281001091003,2,30.082268057609273
5.0,32.0,0.1,10.0,5.0,18.0,1.0,0.1164529025554657,0.09069120138883591,1,33.22168329709369
5.0,32.0,0.1,0.0,5.0,1.0,1.0,0.1177063137292862,0.2312128245830536,1,29.070043216273604
5.0,32.0,0.1,0.1,2.0,2.0,3.0,0.12032938748598099,0.07008843123912811,1,33.966844799251945
5.0,32.0,0.1,0.1,10.0,18.0,3.0,0.15214011073112488,0.14822492003440857,2,38.96092044836397
5.0,32.0,0.1,0.1,7.0,11.0,1.0,0.3214012682437897,0.18555086851119995,1,34.458559256975775
5.0,32.0,0.1,10.0,2.0,9.0,2.0,0.11190549284219742,0.07899376004934311,1,25.086636280172065
5.0,32.0,0.1,0.0,8.0,10.0,3.0,0.26763951778411865,0.1223917007446289,1,28.703418286628935
5.0,32.0,0.1,10.0,10.0,13.0,1.0,0.11088351905345917,0.09282401204109192,1,30.061155509106346
5.0,32.0,0.1,10.0,10.0,9.0,1.0,0.29373401403427124,0.16938377916812897,1,29.082285457191055
5.0,32.0,0.1,0.1,5.0,3.0,3.0,0.09618867188692093,0.08385124057531357,1,23.812388289146003
5.0,32.0,0.1,1.0,3.0,10.0,1.0,0.2538149952888489,0.21747086942195892,1,33.04819242820378
5.0,32.0,0.1,10.0,10.0,8.0,2.0,0.22725698351860046,0.16068071126937866,1,19.477389243820774
5.0,32.0,0.1,1.0,0.0,3.0,2.0,0.11954116076231003,0.1401202231645584,1,36.46244863619874
5.0,32.0,0.1,0.1,5.0,19.0,3.0,0.19273193180561066,0.3633156418800354,1,27.813730750783126
5.0,32.0,0.1,0.1,6.0,15.0,1.0,0.45615214109420776,0.4427091181278229,1,30.652156278070212
5.0,32.0,0.1,1.0,8.0,14.0,2.0,0.1902851164340973,0.10182957351207733,1,31.865843224640038
5.0,32.0,0.1,1.0,7.0,5.0,2.0,0.24275246262550354,0.2304576337337494,1,31.093241238819175
5.0,32.0,0.1,1.0,1.0,1.0,1.0,0.23324573040008545,0.21210940182209015,1,38.37922718381198
5.0,32.0,0.1,1.0,9.0,9.0,3.0,0.21648818254470825,0.1271427571773529,1,28.371579832963256
5.0,32.0,0.1,1.0,6.0,19.0,3.0,0.21413816511631012,0.10195179283618927,1,25.808982170190706
5.0,32.0,0.1,0.1,8.0,4.0,3.0,0.23399671912193298,0.22704774141311646,1,28.924063404228082
5.0,32.0,0.1,0.1,7.0,7.0,1.0,0.20008887350559235,0.13067574799060822,1,30.147980675694715
5.0,32.0,0.1,10.0,0.0,19.0,1.0,0.26058635115623474,0.19641512632369995,1,26.282881095773597
5.0,32.0,0.1,1.0,3.0,9.0,2.0,,,50,
5.0,32.0,0.1,0.0,7.0,17.0,2.0,0.3201726973056793,0.1618349701166153,1,37.29277275964453
5.0,32.0,0.1,1.0,5.0,2.0,2.0,0.2981536388397217,0.271535187959671,1,37.18188047444578
5.0,32.0,0.1,10.0,10.0,11.0,2.0,0.34628623723983765,0.3672560155391693,1,26.686392727963387
5.0,32.0,0.1,0.0,8.0,8.0,3.0,0.20631784200668335,0.24690014123916626,1,24.811726554174065
5.0,32.0,0.1,0.0,7.0,18.0,3.0,0.10541223734617233,0.11069769412279129,1,30.802036076219395
5.0,32.0,0.1,0.0,7.0,19.0,1.0,0.16028745472431183,0.08251550048589706,6,44.11269306770878
5.0,32.0,0.1,1.0,8.0,0.0,1.0,0.11242278665304184,0.20282688736915588,1,25.463051574006116
5.0,32.0,0.1,0.1,7.0,17.0,3.0,0.42576727271080017,0.3753698170185089,1,31.13714524935487
5.0,32.0,0.1,10.0,10.0,15.0,2.0,0.13013245165348053,0.15893250703811646,4,32.24844159750302
5.0,32.0,0.1,10.0,5.0,0.0,3.0,0.11106684058904648,0.1548117846250534,1,25.343976574792688
5.0,32.0,0.1,0.0,7.0,8.0,3.0,0.11616169661283493,0.12226139008998871,1,24.770566545965977
5.0,32.0,0.1,1.0,3.0,19.0,3.0,,,50,
5.0,32.0,0.1,0.1,1.0,5.0,1.0,0.2918011546134949,0.356153279542923,1,31.235625017265
5.0,32.0,0.1,1.0,5.0,9.0,1.0,0.09345244616270065,0.06255856156349182,1,18.928199305717087
5.0,32.0,0.1,0.1,9.0,14.0,2.0,0.13071179389953613,0.12289067357778549,1,31.638372633393868
5.0,32.0,0.1,10.0,4.0,6.0,2.0,0.11699201166629791,0.11921640485525131,1,44.72232163794792
5.0,32.0,0.1,0.0,4.0,13.0,1.0,0.19002531468868256,0.1085880920290947,1,32.467886618563924
5.0,32.0,0.1,0.1,10.0,11.0,2.0,0.15339770913124084,0.10970862954854965,1,28.34553438724483
5.0,32.0,0.1,10.0,0.0,0.0,2.0,0.30897843837738037,0.18288008868694305,1,22.373713326739438
5.0,32.0,0.1,10.0,8.0,2.0,3.0,0.12704035639762878,0.0762476995587349,1,35.225505593605405
5.0,32.0,0.1,1.0,8.0,14.0,1.0,0.10895895212888718,0.11110759526491165,1,26.934953863016133
5.0,32.0,0.1,0.1,10.0,7.0,1.0,0.18974678218364716,0.12919498980045319,1,35.60913203014397
5.0,32.0,0.1,1.0,9.0,14.0,2.0,0.21936897933483124,0.17482919991016388,1,29.30867600330277
5.0,32.0,0.1,0.1,6.0,10.0,3.0,0.10103387385606766,0.08175032585859299,1,30.939113024540585
5.0,32.0,0.1,10.0,3.0,12.0,2.0,0.32199040055274963,0.21355822682380676,42,46.62221142022405
5.0,32.0,0.1,10.0,9.0,2.0,1.0,0.19260354340076447,0.2493010312318802,1,35.886998200081905
5.0,32.0,0.1,0.1,9.0,0.0,2.0,0.1133929044008255,0.09945952147245407,1,36.83186462968128
5.0,32.0,0.1,0.1,10.0,14.0,3.0,0.13833586871623993,0.3290860056877136,1,35.96847187053835
5.0,32.0,0.1,10.0,10.0,17.0,2.0,0.15404246747493744,0.0869312658905983,2,28.629005563051425
5.0,32.0,0.1,0.1,2.0,16.0,2.0,0.18854650855064392,0.36464837193489075,1,28.301609372245586
5.0,32.0,0.1,10.0,4.0,16.0,2.0,0.21752820909023285,0.22961987555027008,1,32.49205320333829
5.0,32.0,0.1,0.0,9.0,0.0,1.0,0.4588888883590698,0.47953471541404724,1,35.50470801253811
5.0,32.0,0.1,0.1,10.0,19.0,1.0,0.20284618437290192,0.15622004866600037,1,41.55037157922092
5.0,32.0,0.1,10.0,9.0,3.0,1.0,0.3618052303791046,0.4114497900009155,1,34.493474990634425
5.0,32.0,0.1,0.0,1.0,8.0,1.0,0.312902569770813,0.308195561170578,1,37.24455493195496
5.0,32.0,0.1,10.0,3.0,0.0,2.0,0.1148853600025177,0.07913409173488617,1,67.87875277421792
5.0,32.0,0.1,10.0,6.0,2.0,1.0,0.1843770295381546,0.11667057871818542,1,29.70622912445781
5.0,32.0,0.1,0.0,0.0,7.0,2.0,0.09897085279226303,0.2410150170326233,1,27.2967820126716
5.0,32.0,0.1,0.0,7.0,11.0,2.0,0.23065225780010223,0.14688625931739807,1,36.31009770920084
5.0,32.0,0.1,0.0,8.0,7.0,2.0,0.18660064041614532,0.11947453022003174,1,25.287301505446685
5.0,32.0,0.1,0.1,1.0,19.0,2.0,0.30148905515670776,0.25103020668029785,1,31.1486267488246
5.0,32.0,0.1,0.1,9.0,10.0,2.0,0.4830283522605896,0.42769911885261536,1,35.77631310569615
5.0,32.0,0.1,0.0,1.0,19.0,1.0,0.2848127484321594,0.3757294714450836,1,35.34055470415471
5.0,32.0,0.1,1.0,6.0,19.0,2.0,0.26265817880630493,0.1172216609120369,1,28.77060571722578
5.0,32.0,0.1,0.0,0.0,10.0,1.0,0.2197076827287674,0.1463676542043686,1,32.323150132335336
5.0,32.0,0.1,0.1,1.0,9.0,3.0,0.18308782577514648,0.14514218270778656,1,27.827834146552213
5.0,32.0,0.1,10.0,2.0,8.0,3.0,0.1751125454902649,0.14799180626869202,1,22.300201399719768
5.0,32.0,0.1,0.0,3.0,1.0,1.0,0.25860440731048584,0.19904495775699615,1,63.45497789214238
5.0,32.0,0.1,0.0,5.0,3.0,3.0,0.49290648102760315,0.4711214601993561,1,26.75223615663571
5.0,32.0,0.1,1.0,7.0,17.0,3.0,0.2503398358821869,0.1064273938536644,1,36.02759808055584
5.0,32.0,0.1,0.0,1.0,2.0,1.0,0.3211604952812195,0.22720535099506378,1,37.180322108891346
5.0,32.0,0.1,1.0,4.0,15.0,1.0,0.3269943594932556,0.242586150765419,1,31.91069563337195
5.0,32.0,0.1,1.0,6.0,12.0,2.0,0.3499719798564911,0.29465019702911377,1,28.118642596675976
5.0,32.0,0.1,1.0,8.0,13.0,3.0,0.10484679043292999,0.09933432191610336,1,25.124125687919612
5.0,32.0,0.1,1.0,4.0,8.0,1.0,0.3995788097381592,0.2830723822116852,1,25.53790164380162
5.0,32.0,0.1,0.1,4.0,3.0,3.0,0.12846976518630981,0.21127431094646454,1,36.6101758371819
5.0,32.0,0.1,10.0,1.0,16.0,2.0,0.39988821744918823,0.43138933181762695,1,32.028268108521424
5.0,32.0,0.1,0.1,4.0,8.0,1.0,0.3118044435977936,0.3216437101364136,1,29.562282400539395
5.0,32.0,0.1,1.0,6.0,15.0,2.0,0.18973971903324127,0.21027588844299316,1,25.334385646663883
5.0,32.0,0.1,0.0,6.0,16.0,1.0,0.41447582840919495,0.38149893283843994,1,27.612123622856288
5.0,32.0,0.1,0.0,5.0,17.0,3.0,0.13304129242897034,0.09078913182020187,1,26.934947930178755
5.0,32.0,0.1,0.0,10.0,15.0,1.0,0.10080030560493469,0.09168271720409393,1,39.033066286197325
5.0,32.0,0.1,0.0,5.0,14.0,2.0,0.21859706938266754,0.19418463110923767,1,27.763783668440244
5.0,32.0,0.1,1.0,3.0,8.0,3.0,0.3850765526294708,0.22679324448108673,1,38.898103605981746
5.0,32.0,0.1,0.0,4.0,10.0,2.0,0.3800220191478729,0.45498427748680115,1,17.469800017827676
5.0,32.0,0.1,0.1,1.0,19.0,1.0,0.2553122341632843,0.267726868391037,2,36.75060295061471
5.0,32.0,0.1,10.0,3.0,18.0,2.0,,,50,
5.0,32.0,0.1,0.0,2.0,8.0,3.0,0.11271136999130249,0.1951930671930313,1,30.2557795001645
5.0,32.0,0.1,0.1,3.0,15.0,1.0,0.2502805292606354,0.25535914301872253,1,70.50920969310202
5.0,32.0,0.1,1.0,8.0,12.0,2.0,0.2856251299381256,0.20587339997291565,1,26.14986278296374
5.0,32.0,0.1,0.1,9.0,7.0,3.0,0.1729481965303421,0.109250508248806,1,32.044004743874424
5.0,32.0,0.1,0.1,6.0,14.0,1.0,0.2918865978717804,0.21999213099479675,1,28.7873576181867
5.0,32.0,0.1,0.1,10.0,7.0,3.0,0.27199462056159973,0.11691531538963318,1,26.356846384675045
5.0,32.0,0.1,0.1,1.0,7.0,3.0,0.3408549129962921,0.32876983284950256,1,31.199110637973966
5.0,32.0,0.1,0.1,9.0,1.0,2.0,0.18621662259101868,0.1011238619685173,1,34.04678414255268
5.0,32.0,0.1,1.0,3.0,4.0,3.0,0.18491145968437195,0.11382605135440826,1,52.2467224615594
5.0,32.0,0.1,10.0,4.0,16.0,1.0,0.10445062816143036,0.0791650116443634,1,37.079106120909636
5.0,32.0,0.1,10.0,9.0,15.0,1.0,0.1958945095539093,0.1921064257621765,1,31.84627760446556
5.0,32.0,0.1,0.0,9.0,1.0,3.0,0.4774947464466095,0.5152367949485779,1,36.18192108286662
5.0,32.0,0.1,0.1,3.0,6.0,3.0,0.11288440972566605,0.17693163454532623,1,47.96557757392165
5.0,32.0,0.1,0.0,4.0,16.0,2.0,0.43612080812454224,0.38512757420539856,1,27.654365140526124
5.0,32.0,0.1,1.0,0.0,19.0,1.0,0.44437652826309204,0.4584253430366516,2,28.808388017295513
5.0,32.0,0.1,0.0,9.0,12.0,2.0,0.1298961192369461,0.1259346902370453,1,33.7790328952086
5.0,32.0,0.1,1.0,5.0,6.0,3.0,0.24107199907302856,0.13306035101413727,1,35.67171609384365
5.0,32.0,0.1,10.0,8.0,11.0,2.0,0.23904889822006226,0.12411697953939438,1,28.978873490088137
5.0,32.0,0.1,10.0,3.0,11.0,1.0,0.09855116903781891,0.08794274926185608,1,37.256575850428646
5.0,32.0,0.1,10.0,1.0,1.0,1.0,0.34219303727149963,0.25659793615341187,1,27.855073439091353
5.0,32.0,0.1,1.0,6.0,11.0,2.0,0.1737533062696457,0.3400767743587494,1,23.27609188818394
5.0,32.0,0.1,10.0,8.0,14.0,3.0,0.2867746353149414,0.171699658036232,1,32.50756390767848
5.0,32.0,0.1,1.0,4.0,17.0,1.0,0.3866947591304779,0.38923919200897217,1,24.937639824101122
5.0,32.0,0.1,0.0,1.0,9.0,1.0,0.14211760461330414,0.19797489047050476,1,29.57357556540952
5.0,32.0,0.1,1.0,0.0,4.0,2.0,0.16164179146289825,0.10637155175209045,1,37.82098617802628
5.0,32.0,0.1,1.0,5.0,7.0,3.0,0.2578698992729187,0.14013029634952545,1,30.101460368510637
5.0,32.0,0.1,0.0,8.0,7.0,3.0,0.16157910227775574,0.11748482286930084,1,23.787377059495263
5.0,32.0,0.1,0.0,1.0,18.0,3.0,0.3902299702167511,0.3899990916252136,1,37.65880013345516
5.0,32.0,0.1,10.0,5.0,19.0,2.0,,,50,
5.0,32.0,0.1,0.1,4.0,8.0,2.0,0.31212228536605835,0.24760928750038147,1,29.17793721329672
5.0,32.0,0.1,1.0,4.0,12.0,2.0,0.10231033712625504,0.12899160385131836,1,27.858045090743506
5.0,32.0,0.1,10.0,5.0,15.0,2.0,,,50,
5.0,32.0,0.1,0.1,0.0,6.0,3.0,0.3103073537349701,0.19416818022727966,1,29.92482484154587
5.0,32.0,0.1,0.0,5.0,13.0,1.0,0.19172397255897522,0.11145617067813873,1,24.017278891207514
5.0,32.0,0.1,0.1,5.0,5.0,1.0,0.1679718941450119,0.08657621592283249,1,20.6249003399228
5.0,32.0,0.1,1.0,8.0,9.0,1.0,0.18881753087043762,0.13086263835430145,1,24.264596164493902
5.0,32.0,0.1,0.0,3.0,8.0,2.0,0.28601008653640747,0.30838727951049805,1,38.41198538246293
5.0,32.0,0.1,10.0,4.0,5.0,1.0,0.41150686144828796,0.4725309908390045,1,41.381874606823224
5.0,32.0,0.1,0.0,9.0,18.0,1.0,0.26438966393470764,0.15228171646595,1,35.18291058312077
5.0,32.0,0.1,1.0,8.0,2.0,3.0,0.20378704369068146,0.2331928312778473,1,33.400785823588045
5.0,32.0,0.1,0.1,3.0,10.0,3.0,0.22535623610019684,0.11103253811597824,1,32.11183527776138
5.0,32.0,0.1,1.0,0.0,4.0,3.0,0.5198046565055847,0.538358747959137,1,25.820729540963804
5.0,32.0,0.1,1.0,2.0,16.0,3.0,0.4680042564868927,0.4972800314426422,14,27.224509550997077
5.0,32.0,0.1,0.0,1.0,5.0,2.0,0.41537320613861084,0.334713876247406,1,35.39083348581644
5.0,32.0,0.1,0.1,0.0,9.0,1.0,0.44275495409965515,0.4125056266784668,1,33.0112641956426
5.0,32.0,0.1,0.1,1.0,4.0,1.0,0.4608999788761139,0.43745458126068115,1,31.698214457531215
5.0,32.0,0.1,10.0,5.0,15.0,1.0,0.11807094514369965,0.15265671908855438,1,30.228907222679958
5.0,32.0,0.1,10.0,5.0,7.0,1.0,0.14120320975780487,0.15665194392204285,1,28.090523736111084
5.0,32.0,0.1,10.0,9.0,17.0,3.0,0.4144030809402466,0.3044438660144806,1,35.51768627405567
5.0,32.0,0.1,10.0,4.0,8.0,3.0,0.29334527254104614,0.19530753791332245,1,31.690329333712242
5.0,32.0,0.1,10.0,1.0,8.0,2.0,0.40497538447380066,0.39812299609184265,1,29.95946322338868
5.0,32.0,0.1,0.0,8.0,5.0,3.0,0.1969933807849884,0.09022979438304901,1,26.250498879868225
5.0,32.0,0.1,0.0,1.0,19.0,3.0,0.29445818066596985,0.14203861355781555,1,33.850674432507944
5.0,32.0,0.1,0.0,3.0,2.0,2.0,0.1339641809463501,0.11207174509763718,1,62.26948077037268
5.0,32.0,0.1,1.0,4.0,11.0,1.0,0.3563391864299774,0.24447740614414215,1,31.624378383632525
5.0,32.0,0.1,0.0,2.0,15.0,2.0,0.3369643986225128,0.14979538321495056,1,31.395607151227654
5.0,32.0,0.1,1.0,1.0,14.0,2.0,0.2236638069152832,0.17534597218036652,1,28.1469000583826
5.0,32.0,0.1,1.0,10.0,3.0,2.0,0.31264907121658325,0.6165961623191833,1,28.456518292211896
5.0,32.0,0.1,0.0,8.0,9.0,3.0,0.20372408628463745,0.19897450506687164,1,28.07549605437257
5.0,32.0,0.1,10.0,4.0,19.0,2.0,0.2091304510831833,0.22232455015182495,1,39.001557988990704
5.0,32.0,0.1,1.0,7.0,8.0,1.0,0.15477272868156433,0.13352595269680023,1,25.83321469107672
5.0,32.0,0.1,10.0,9.0,13.0,2.0,0.1848917007446289,0.09634605795145035,1,33.25113404366312
5.0,32.0,0.1,0.1,6.0,9.0,1.0,0.1434919536113739,0.11066363006830215,1,26.306403798990072
5.0,32.0,0.1,0.0,10.0,5.0,1.0,0.17214302718639374,0.18629272282123566,1,40.27591667231063
5.0,32.0,0.1,1.0,4.0,5.0,2.0,0.11830481141805649,0.18742138147354126,1,31.472607798432044
5.0,32.0,0.1,0.1,1.0,18.0,2.0,0.12824569642543793,0.10084306448698044,1,31.015764400756506
5.0,32.0,0.1,0.0,8.0,12.0,1.0,0.40197405219078064,0.2917692959308624,1,27.54734908297586
5.0,32.0,0.1,10.0,3.0,10.0,1.0,0.4099608063697815,0.40732187032699585,1,32.2187955904858
5.0,32.0,0.1,10.0,9.0,9.0,3.0,0.24070318043231964,0.10047639906406403,1,29.57534205388146
5.0,32.0,0.1,1.0,2.0,18.0,3.0,,,50,
5.0,32.0,0.1,0.0,6.0,1.0,2.0,0.39364469051361084,0.4657439589500427,2,27.78623409259703
5.0,32.0,0.1,0.1,3.0,13.0,2.0,0.3498125374317169,0.2881649136543274,1,51.3539547982068
5.0,32.0,0.1,0.0,4.0,17.0,1.0,0.0990033745765686,0.08226209133863449,1,29.334653994879645
5.0,32.0,0.1,1.0,2.0,15.0,3.0,0.2060527503490448,0.187655508518219,3,25.86854924539274
5.0,32.0,0.1,10.0,4.0,0.0,2.0,0.41471007466316223,0.3356274366378784,1,47.571675777016665
5.0,32.0,0.1,10.0,5.0,10.0,3.0,0.2123042345046997,0.07940509915351868,1,23.6734619200306
5.0,32.0,0.1,0.1,1.0,8.0,1.0,0.1522822082042694,0.15458263456821442,1,28.367400356712004
5.0,32.0,0.1,10.0,7.0,17.0,1.0,0.16366717219352722,0.19726896286010742,1,45.89322525973593
5.0,32.0,0.1,10.0,0.0,2.0,2.0,0.2522710859775543,0.3818857967853546,1,27.66793683671528
5.0,32.0,0.1,0.1,0.0,16.0,1.0,0.14347240328788757,0.12920482456684113,1,32.8489417687186
5.0,32.0,0.1,0.1,6.0,9.0,3.0,0.3749443590641022,0.44886133074760437,1,36.86584979494418
5.0,32.0,0.1,10.0,2.0,12.0,1.0,0.42348751425743103,0.3289068937301636,1,28.715726854606277
5.0,32.0,0.1,1.0,3.0,18.0,2.0,,,50,
5.0,32.0,0.1,10.0,4.0,14.0,2.0,0.141667902469635,0.12745274603366852,1,34.54864251483039
5.0,32.0,0.1,0.1,4.0,18.0,1.0,0.12838637828826904,0.09337518364191055,1,28.35943094614739
5.0,32.0,0.1,0.1,7.0,17.0,1.0,0.28054431080818176,0.16781625151634216,1,36.637569284515216
5.0,32.0,0.1,0.1,5.0,2.0,3.0,0.2701890170574188,0.12362337112426758,1,25.412929797592984
5.0,32.0,0.1,0.1,10.0,13.0,2.0,0.15154008567333221,0.21823397278785706,1,27.760408028538997
5.0,32.0,0.1,0.1,4.0,12.0,2.0,0.24668480455875397,0.16303937137126923,1,30.471833318060842
5.0,32.0,0.1,1.0,1.0,6.0,3.0,0.25036296248435974,0.11805098503828049,1,31.685017380712342
5.0,32.0,0.1,0.0,2.0,5.0,1.0,0.11536892503499985,0.09531976282596588,1,23.746857926799354
5.0,32.0,0.1,0.0,2.0,11.0,2.0,0.15561866760253906,0.08674629777669907,1,20.951343810292553
5.0,32.0,0.1,0.0,10.0,5.0,3.0,0.18135352432727814,0.11680776625871658,1,30.138997572981516
5.0,32.0,0.1,0.0,1.0,14.0,3.0,0.18929257988929749,0.08367742598056793,1,29.538435139432615
5.0,32.0,0.1,0.0,1.0,11.0,3.0,0.3718586564064026,0.30248522758483887,1,28.846917669484146
5.0,32.0,0.1,1.0,2.0,3.0,2.0,0.26990413665771484,0.2665095627307892,1,35.27583400125453
5.0,32.0,0.1,1.0,2.0,0.0,1.0,0.20412379503250122,0.18282629549503326,1,31.81063147759841
5.0,32.0,0.1,1.0,9.0,1.0,1.0,0.3726184070110321,0.4054861068725586,1,26.5953727354637
5.0,32.0,0.1,0.0,1.0,8.0,2.0,0.25307679176330566,0.1602793186903,1,32.288339720091216
5.0,32.0,0.1,10.0,2.0,6.0,2.0,0.22930340468883514,0.15797047317028046,1,21.937534114604638
5.0,32.0,0.1,1.0,4.0,16.0,1.0,0.2742416262626648,0.18042705953121185,1,30.06957978507289
5.0,32.0,0.1,0.1,4.0,10.0,3.0,0.3846105933189392,0.3644971251487732,1,32.18365623023208
5.0,32.0,0.1,1.0,8.0,18.0,1.0,0.16831320524215698,0.07153476774692535,1,25.062572526655572
5.0,32.0,0.1,0.0,4.0,16.0,3.0,0.16553421318531036,0.27088144421577454,1,38.48200348216875
5.0,32.0,0.1,1.0,2.0,9.0,2.0,0.21770039200782776,0.11160993576049805,1,24.78316910288789
5.0,32.0,0.1,0.1,3.0,5.0,3.0,0.24498850107192993,0.14453311264514923,1,52.09792485396273
5.0,32.0,0.1,1.0,8.0,1.0,2.0,0.23710033297538757,0.24106483161449432,1,27.941687313304413
5.0,32.0,0.1,1.0,1.0,10.0,1.0,0.1834438592195511,0.08521203696727753,1,33.879981461877655
5.0,32.0,0.1,1.0,9.0,16.0,3.0,0.27791130542755127,0.15370234847068787,1,37.24619404558822
5.0,32.0,0.1,0.1,3.0,18.0,3.0,,,50,
5.0,32.0,0.1,10.0,5.0,12.0,2.0,0.20550556480884552,0.07020699232816696,1,20.493932061704676
5.0,32.0,0.1,10.0,7.0,16.0,2.0,0.2072506844997406,0.25682947039604187,1,38.012086308316206
5.0,32.0,0.1,0.0,8.0,14.0,1.0,0.1569419652223587,0.16638579964637756,1,28.07884613324724
5.0,32.0,0.1,0.0,5.0,9.0,1.0,0.29085296392440796,0.1740182638168335,1,16.89855659441626
5.0,32.0,0.1,0.1,6.0,8.0,1.0,0.15389299392700195,0.12349223345518112,1,25.878778424590617
5.0,32.0,0.1,0.1,6.0,18.0,2.0,0.25612908601760864,0.36196190118789673,1,34.192571455267284
5.0,32.0,0.1,10.0,0.0,2.0,1.0,0.17253321409225464,0.09366042912006378,1,23.437604337432614
5.0,32.0,0.1,0.0,6.0,9.0,2.0,0.12528015673160553,0.1805572658777237,1,24.208995293152448
5.0,32.0,0.1,10.0,6.0,4.0,1.0,0.10577607899904251,0.09732381999492645,1,29.040659684108494
5.0,32.0,0.1,10.0,6.0,10.0,2.0,0.4238726794719696,0.3713848292827606,1,29.706057812976734
5.0,32.0,0.1,0.1,4.0,5.0,2.0,0.39306220412254333,0.3658277094364166,1,33.51504902313992
5.0,32.0,0.1,0.0,2.0,17.0,1.0,,,50,
5.0,32.0,0.1,1.0,7.0,11.0,1.0,0.26422351598739624,0.2275005429983139,1,24.640929455067365
5.0,32.0,0.1,1.0,0.0,9.0,3.0,0.5161853432655334,0.4677417576313019,1,26.729901497190593
5.0,32.0,0.1,1.0,9.0,18.0,1.0,0.32582002878189087,0.13360878825187683,1,33.43368759063516
5.0,32.0,0.1,1.0,6.0,9.0,3.0,0.3003460168838501,0.292995423078537,1,23.7290271201698
5.0,32.0,0.1,0.1,8.0,4.0,2.0,0.2939635217189789,0.32393184304237366,1,36.85029411185491
5.0,32.0,0.1,0.0,5.0,16.0,2.0,0.09808015078306198,0.09027236700057983,1,27.34878398291759
5.0,32.0,0.1,1.0,9.0,6.0,2.0,0.4158124625682831,0.38302651047706604,1,29.330070834433485
5.0,32.0,0.1,10.0,6.0,17.0,3.0,0.2563936412334442,0.2706361413002014,1,25.17549438997428
5.0,32.0,0.1,0.1,8.0,9.0,1.0,0.18112091720104218,0.16385553777217865,2,30.3826956068346
5.0,32.0,0.1,0.0,4.0,17.0,2.0,0.10128933191299438,0.2507466971874237,1,27.854713050038363
5.0,32.0,0.1,0.1,3.0,9.0,2.0,0.37351635098457336,0.384457528591156,1,23.893260258406585
5.0,32.0,0.1,0.0,10.0,10.0,2.0,0.1519724279642105,0.09147044271230698,1,25.314527308981052
5.0,32.0,0.1,1.0,7.0,7.0,1.0,0.26336246728897095,0.1276119500398636,1,27.768947188674737
5.0,32.0,0.1,1.0,8.0,16.0,2.0,0.3132570683956146,0.26157766580581665,1,26.41296672069611
5.0,32.0,0.1,0.1,6.0,1.0,3.0,0.41703924536705017,0.4550495445728302,1,33.28045882606469
5.0,32.0,0.1,0.1,0.0,14.0,1.0,0.2452133744955063,0.21573178470134735,1,41.34830005796377
5.0,32.0,0.1,1.0,0.0,9.0,2.0,0.2556783854961395,0.1316826045513153,1,38.422157111920555
5.0,32.0,0.1,10.0,6.0,18.0,2.0,0.350868284702301,0.28606531023979187,1,29.285740543825103
5.0,32.0,0.1,0.0,0.0,13.0,2.0,0.2959076166152954,0.2782444953918457,1,21.64380463357481
5.0,32.0,0.1,0.0,9.0,13.0,2.0,0.26750853657722473,0.30120426416397095,1,29.791770292549757
5.0,32.0,0.1,1.0,9.0,0.0,1.0,0.1665957272052765,0.11450190097093582,2,29.48052166427672
5.0,32.0,0.1,10.0,4.0,5.0,2.0,0.3240451514720917,0.21004566550254822,1,40.942094253839336
