width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,unknown_param_train_rmse,unknown_param_test_rmse,unknown_param_attempts,unknown_param_err
5.0,64.0,0.1,10.0,1.0,2.0,1.0,0.15469858050346375,0.28399765491485596,0,1.6564952032198743
5.0,64.0,0.1,10.0,1.0,0.0,1.0,0.1501685529947281,0.336432546377182,0,2.4845888719670635
5.0,64.0,0.1,1.0,2.0,8.0,3.0,0.4606689214706421,0.7632977962493896,0,10.506891611093094
5.0,64.0,0.1,10.0,2.0,6.0,1.0,0.1571943163871765,0.3348410725593567,0,0.6670071587625497
5.0,64.0,0.1,0.0,0.0,6.0,2.0,0.1513768583536148,0.1339491456747055,0,0.6044185071458095
5.0,64.0,0.1,0.0,2.0,7.0,3.0,0.17160116136074066,0.3803636431694031,0,1.1287918344230392
5.0,64.0,0.1,10.0,0.0,1.0,3.0,0.14486797153949738,0.3904532492160797,0,0.9477171177434297
5.0,64.0,0.1,10.0,2.0,3.0,2.0,0.16440458595752716,0.2102281004190445,0,1.9987248018176578
5.0,64.0,0.1,0.0,0.0,4.0,1.0,0.1296444535255432,0.15598173439502716,0,0.5844688703115797
5.0,64.0,0.1,1.0,1.0,9.0,2.0,0.32142460346221924,0.7517755627632141,0,2.956621919936891
5.0,64.0,0.1,0.1,1.0,6.0,3.0,0.21402159333229065,0.3462081551551819,0,0.9325399518754136
5.0,64.0,0.1,0.0,0.0,3.0,2.0,0.19010406732559204,,0,1.071819569437412
5.0,64.0,0.1,1.0,0.0,7.0,3.0,0.3152430057525635,1.9447672367095947,0,1.1906750782768891
5.0,64.0,0.1,10.0,1.0,6.0,1.0,0.38972532749176025,0.39006590843200684,0,2.7950476294494773
5.0,64.0,0.1,0.1,0.0,9.0,3.0,0.19697928428649902,0.85878986120224,0,1.6885373767285907
5.0,64.0,0.1,1.0,1.0,4.0,3.0,0.2514783442020416,0.8192465305328369,0,0.6586718573905272
5.0,64.0,0.1,10.0,0.0,8.0,2.0,0.23492929339408875,0.5954983234405518,0,1.3231458089302524
5.0,64.0,0.1,0.1,0.0,9.0,2.0,0.21333827078342438,0.5232962369918823,0,1.6723625252340524
5.0,64.0,0.1,1.0,1.0,1.0,1.0,0.21243341267108917,,0,1.6984463126103386
5.0,64.0,0.1,0.1,0.0,2.0,3.0,0.27506300806999207,0.7760447859764099,0,1.1493859574626146
5.0,64.0,0.1,10.0,1.0,3.0,3.0,0.07890033721923828,0.1076556071639061,0,9.946231449950858
5.0,64.0,0.1,1.0,2.0,9.0,3.0,0.3835659921169281,0.6470935344696045,0,11.153527702566937
5.0,64.0,0.1,1.0,1.0,9.0,1.0,0.40605881810188293,0.40046191215515137,0,9.396595727271208
5.0,64.0,0.1,0.0,2.0,2.0,1.0,0.19696010649204254,0.6503154039382935,0,2.581328181681451
5.0,64.0,0.1,0.0,0.0,1.0,3.0,0.2339593470096588,0.6841323375701904,0,1.2381664494260678
5.0,64.0,0.1,0.1,2.0,4.0,3.0,0.24555882811546326,0.33848658204078674,0,1.5409386099566182
5.0,64.0,0.1,1.0,0.0,9.0,1.0,0.18963326513767242,0.6605219841003418,0,1.82757310766784
5.0,64.0,0.1,1.0,1.0,0.0,2.0,0.1910286694765091,0.239100843667984,0,2.6132257758366633
5.0,64.0,0.1,10.0,1.0,2.0,2.0,0.21973125636577606,0.5936920642852783,0,1.8419876018084254
5.0,64.0,0.1,10.0,2.0,8.0,1.0,0.17326931655406952,0.2736709713935852,0,1.654688022318658
5.0,64.0,0.1,0.0,0.0,0.0,0.0,0.16082660853862762,0.45340070128440857,0,1.4017342767236314
5.0,64.0,0.1,0.0,1.0,0.0,1.0,0.19182102382183075,0.3042018711566925,0,2.669948923755512
5.0,64.0,0.1,1.0,2.0,3.0,3.0,0.08995795994997025,0.0718165710568428,0,17.947373489326758
5.0,64.0,0.1,1.0,0.0,2.0,3.0,0.2628302276134491,0.644158661365509,0,1.1130123530747567
5.0,64.0,0.1,1.0,2.0,5.0,1.0,0.3413102328777313,0.7012343406677246,0,2.3446157513216357
5.0,64.0,0.1,10.0,0.0,1.0,2.0,0.1555071622133255,0.29171279072761536,0,1.2980951590195784
5.0,64.0,0.1,1.0,2.0,4.0,3.0,0.11940450221300125,0.11421255767345428,0,14.459881968593372
5.0,64.0,0.1,1.0,1.0,4.0,2.0,0.172618567943573,0.646138072013855,0,0.4273186962936648
5.0,64.0,0.1,0.0,2.0,9.0,2.0,0.20932477712631226,0.985197901725769,0,2.2348878552501112
5.0,64.0,0.1,0.1,1.0,7.0,3.0,10.030381202697754,21.97235679626465,0,7.039820854954741
5.0,64.0,0.1,0.1,1.0,1.0,1.0,0.1654796302318573,0.17160655558109283,0,1.905717148659054
5.0,64.0,0.1,10.0,2.0,3.0,1.0,0.23166894912719727,0.5742512345314026,0,2.8908000072974964
5.0,64.0,0.1,0.1,1.0,9.0,2.0,0.4003180265426636,0.7683852910995483,0,3.118937398107071
5.0,64.0,0.1,10.0,0.0,1.0,1.0,0.2177765667438507,0.4724131226539612,0,1.0073778137100882
5.0,64.0,0.1,0.1,1.0,3.0,1.0,0.21804918348789215,0.3846223056316376,0,1.5896835243256566
5.0,64.0,0.1,1.0,0.0,5.0,2.0,0.23923881351947784,0.7270957827568054,0,0.6747523646998266
5.0,64.0,0.1,0.1,2.0,7.0,3.0,0.24173736572265625,,0,0.6967467769217242
5.0,64.0,0.1,1.0,0.0,4.0,2.0,0.15369142591953278,,0,0.47287659605429644
5.0,64.0,0.1,0.0,0.0,7.0,3.0,0.19464018940925598,0.6781688928604126,0,1.0950979029108152
5.0,64.0,0.1,0.0,1.0,3.0,3.0,0.2592787444591522,0.9454905986785889,0,0.7478427228629194
5.0,64.0,0.1,1.0,1.0,8.0,2.0,0.39357990026474,0.4046238660812378,0,5.130793456167854
5.0,64.0,0.1,10.0,1.0,3.0,1.0,0.20723091065883636,0.2590375244617462,0,1.693860654567246
5.0,64.0,0.1,1.0,2.0,2.0,3.0,0.10424299538135529,0.12576279044151306,0,18.8149234519389
5.0,64.0,0.1,10.0,1.0,6.0,3.0,0.23442384600639343,,0,1.1884056964876035
5.0,64.0,0.1,0.1,0.0,6.0,2.0,0.6127546429634094,,0,4.61889409692076
5.0,64.0,0.1,0.0,2.0,1.0,2.0,0.26870760321617126,0.596250057220459,0,3.4008407253692883
5.0,64.0,0.1,10.0,2.0,0.0,1.0,0.1877843290567398,0.22279804944992065,0,10.490848684789086
5.0,64.0,0.1,10.0,0.0,6.0,1.0,0.12820027768611908,0.13848291337490082,0,0.5766116549044624
5.0,64.0,0.1,0.1,1.0,9.0,1.0,0.3113527297973633,0.660977303981781,0,3.578851714210529
5.0,64.0,0.1,0.0,1.0,2.0,1.0,0.16347050666809082,0.3631889522075653,0,1.7639036045757024
5.0,64.0,0.1,0.0,0.0,7.0,1.0,0.140909805893898,1.6716899871826172,0,1.0310306260929913
5.0,64.0,0.1,10.0,2.0,8.0,2.0,0.2581457793712616,0.23355549573898315,0,1.7041538412298352
5.0,64.0,0.1,1.0,1.0,7.0,2.0,0.25198784470558167,0.25643080472946167,0,2.3708133667915403
5.0,64.0,0.1,1.0,1.0,5.0,1.0,0.14485608041286469,0.5034632086753845,0,0.7443739882479408
5.0,64.0,0.1,10.0,2.0,1.0,3.0,0.2234814465045929,0.5917373299598694,0,3.438979596384514
5.0,64.0,0.1,10.0,0.0,0.0,1.0,0.13748565316200256,0.28589534759521484,0,1.2837146871823284
5.0,64.0,0.1,0.0,2.0,1.0,1.0,0.27062129974365234,0.5668354034423828,0,3.028428430589267
5.0,64.0,0.1,1.0,2.0,9.0,2.0,0.39990293979644775,0.383238822221756,0,4.119721813553063
5.0,64.0,0.1,0.0,0.0,3.0,3.0,0.1550898402929306,,0,0.6911270209038372
5.0,64.0,0.1,10.0,0.0,7.0,3.0,0.26836836338043213,0.8032825589179993,0,1.3460767199154855
5.0,64.0,0.1,1.0,0.0,3.0,3.0,0.16081953048706055,0.3000524342060089,0,0.48190445357642653
5.0,64.0,0.1,1.0,2.0,7.0,2.0,0.23955696821212769,0.374959260225296,0,1.0771474814930397
5.0,64.0,0.1,0.1,2.0,7.0,1.0,0.27965229749679565,,0,0.8450887383792407
5.0,64.0,0.1,0.1,2.0,3.0,2.0,0.09663326293230057,0.16088567674160004,0,15.415171779201852
5.0,64.0,0.1,0.1,2.0,5.0,3.0,0.29437175393104553,1.2999002933502197,0,2.9035743756068495
5.0,64.0,0.1,0.0,2.0,8.0,2.0,0.3289371132850647,0.7249510884284973,0,1.3044598938639216
5.0,64.0,0.1,0.1,2.0,2.0,2.0,0.19217678904533386,0.5678570866584778,0,2.4593590746504357
5.0,64.0,0.1,10.0,2.0,6.0,2.0,0.1646852344274521,0.26003187894821167,0,1.7713558299009127
5.0,64.0,0.1,10.0,2.0,1.0,1.0,0.14400748908519745,0.16255664825439453,0,17.914464404887756
5.0,64.0,0.1,0.0,2.0,8.0,1.0,0.27476221323013306,0.5146924257278442,0,1.325319058515719
5.0,64.0,0.1,10.0,1.0,9.0,1.0,0.38244473934173584,0.3829660713672638,0,2.8117508515649483
5.0,64.0,0.1,10.0,0.0,5.0,3.0,0.23110298812389374,,0,0.7777421232333575
5.0,64.0,0.1,0.1,1.0,0.0,1.0,0.20156808197498322,0.6186248660087585,0,2.5858774140871352
5.0,64.0,0.1,0.0,2.0,6.0,3.0,0.21598801016807556,,0,0.4738493652758764
5.0,64.0,0.1,0.0,2.0,7.0,2.0,0.22791236639022827,0.4743148386478424,0,0.8797243585719654
5.0,64.0,0.1,1.0,0.0,8.0,3.0,0.2685643136501312,1.1904428005218506,0,1.02239541395168
5.0,64.0,0.1,10.0,2.0,9.0,2.0,0.3322947919368744,0.7727904915809631,0,1.8506052803194395
5.0,64.0,0.1,0.1,0.0,8.0,3.0,0.20443429052829742,1.8310363292694092,0,0.9689613262144152
5.0,64.0,0.1,10.0,2.0,0.0,2.0,0.17537128925323486,0.18783393502235413,0,9.22025622622937
5.0,64.0,0.1,1.0,0.0,4.0,1.0,0.2102295309305191,0.7190471291542053,0,0.6572609456812364
5.0,64.0,0.1,0.1,2.0,6.0,2.0,0.1434241533279419,0.20543251931667328,0,0.9125517048824323
5.0,64.0,0.1,10.0,0.0,7.0,1.0,0.25312095880508423,1.7285765409469604,0,0.9084366874004102
5.0,64.0,0.1,0.0,0.0,8.0,3.0,0.26606523990631104,3.6302924156188965,0,1.4405674163878994
5.0,64.0,0.1,0.1,0.0,3.0,1.0,0.20232327282428741,0.5766909718513489,0,0.8795141530251103
5.0,64.0,0.1,10.0,2.0,9.0,1.0,0.3071681261062622,0.7014750838279724,0,1.817544211659257
5.0,64.0,0.1,0.0,1.0,5.0,2.0,0.16057272255420685,0.43919697403907776,0,0.8719818441505938
5.0,64.0,0.1,0.0,2.0,4.0,1.0,0.1830539107322693,,0,1.2637105185447157
5.0,64.0,0.1,0.0,0.0,1.0,2.0,0.1651543229818344,3.0877251625061035,0,1.3537117911511718
5.0,64.0,0.1,1.0,1.0,4.0,1.0,0.1933312714099884,0.5782061815261841,0,1.0919624344782701
5.0,64.0,0.1,1.0,1.0,5.0,2.0,0.24852703511714935,0.47022154927253723,0,1.232084291696245
5.0,64.0,0.1,0.1,0.0,7.0,3.0,0.1796845942735672,,0,1.1181011423044864
5.0,64.0,0.1,0.0,2.0,2.0,2.0,0.22023440897464752,0.6059172749519348,0,3.216981961284642
5.0,64.0,0.1,0.1,0.0,4.0,3.0,0.16661034524440765,4.034918308258057,0,0.5498304142626638
5.0,64.0,0.1,1.0,2.0,6.0,3.0,0.09577304869890213,0.0814485251903534,0,12.163849107018768
5.0,64.0,0.1,0.0,0.0,5.0,2.0,0.1480918973684311,0.46775004267692566,0,0.49999425949075804
5.0,64.0,0.1,1.0,0.0,1.0,1.0,0.26084619760513306,0.8691669702529907,0,1.168031570615867
5.0,64.0,0.1,10.0,1.0,6.0,2.0,0.24226114153862,,0,1.4025629071150547
5.0,64.0,0.1,0.1,2.0,0.0,1.0,0.2271464765071869,0.42152872681617737,0,2.88638107541849
5.0,64.0,0.1,0.0,0.0,9.0,2.0,0.17519833147525787,,0,1.7943363941608652
5.0,64.0,0.1,1.0,0.0,1.0,3.0,0.15088842809200287,0.22661378979682922,0,1.1413321685202646
5.0,64.0,0.1,10.0,0.0,0.0,3.0,0.16500595211982727,0.19698601961135864,0,1.276319299765827
5.0,64.0,0.1,0.0,0.0,2.0,1.0,0.20155619084835052,1.9104588031768799,0,1.2450842888251292
5.0,64.0,0.1,0.1,0.0,3.0,2.0,0.20547492802143097,0.6501316428184509,0,0.8973290262865705
5.0,64.0,0.1,0.0,2.0,0.0,3.0,0.22516922652721405,0.5081700682640076,0,2.091463134275033
5.0,64.0,0.1,0.0,0.0,8.0,2.0,0.2949695289134979,1.4110122919082642,0,1.1158423081650248
5.0,64.0,0.1,0.1,0.0,5.0,3.0,0.2537615895271301,,0,0.8737109505483607
5.0,64.0,0.1,1.0,2.0,6.0,1.0,0.15076333284378052,0.3523261547088623,0,0.9312977428059477
5.0,64.0,0.1,0.0,0.0,6.0,3.0,0.2211524099111557,1.2163091897964478,0,0.8311875112993186
5.0,64.0,0.1,0.1,1.0,5.0,1.0,0.18883629143238068,0.27798670530319214,0,1.31382441317772
5.0,64.0,0.1,0.0,0.0,7.0,2.0,0.22120864689350128,0.5774287581443787,0,0.9340949082949985
5.0,64.0,0.1,1.0,2.0,8.0,2.0,0.2710891664028168,0.4738480746746063,0,1.4674663423424117
5.0,64.0,0.1,0.1,0.0,8.0,2.0,0.15862473845481873,0.5111664533615112,0,1.2355108921871716
5.0,64.0,0.1,10.0,1.0,3.0,2.0,0.2139766961336136,0.36509403586387634,0,1.7200192875837736
5.0,64.0,0.1,0.1,2.0,5.0,2.0,0.22115351259708405,1.6644448041915894,0,0.8128086874870304
5.0,64.0,0.1,10.0,1.0,0.0,2.0,0.16777634620666504,0.26724398136138916,0,2.586604199512949
5.0,64.0,0.1,0.1,2.0,3.0,3.0,0.20983906090259552,0.46554282307624817,0,2.4325635843775775
5.0,64.0,0.1,0.0,2.0,7.0,1.0,0.3290660083293915,,0,0.6501707879785834
5.0,64.0,0.1,0.0,1.0,7.0,3.0,0.2639433443546295,0.2447260171175003,0,2.8970793407585624
5.0,64.0,0.1,0.1,2.0,2.0,1.0,0.19515427947044373,0.4094335436820984,0,1.7050012744598169
5.0,64.0,0.1,1.0,1.0,3.0,3.0,0.12742109596729279,0.14641575515270233,0,13.05664883374363
5.0,64.0,0.1,0.0,2.0,9.0,3.0,0.3415001332759857,0.8871855139732361,0,1.9175202124488298
5.0,64.0,0.1,10.0,0.0,2.0,2.0,0.20810440182685852,0.3856629729270935,0,1.1153118536195186
5.0,64.0,0.1,10.0,1.0,8.0,1.0,0.2344631552696228,0.14836417138576508,0,3.1225475430276726
5.0,64.0,0.1,10.0,1.0,1.0,2.0,0.302203893661499,0.6956706047058105,0,2.3484258549757424
5.0,64.0,0.1,1.0,2.0,2.0,2.0,0.20169135928153992,0.992866575717926,0,1.7799272209622283
5.0,64.0,0.1,0.0,0.0,2.0,3.0,0.2116445153951645,0.5856643319129944,0,1.0539450652987525
5.0,64.0,0.1,0.0,0.0,5.0,1.0,0.23533470928668976,0.5480248332023621,0,0.594106351429746
5.0,64.0,0.1,0.0,2.0,4.0,3.0,0.19855675101280212,0.25590434670448303,0,1.7818693554700784
5.0,64.0,0.1,1.0,1.0,5.0,3.0,0.27555111050605774,0.6321802139282227,0,1.072183542116858
5.0,64.0,0.1,1.0,0.0,1.0,2.0,0.20483803749084473,0.6974874138832092,0,1.2309238682706456
5.0,64.0,0.1,0.0,1.0,9.0,2.0,0.4007192850112915,0.3994615077972412,0,5.235174069389714
5.0,64.0,0.1,0.0,1.0,9.0,1.0,0.40151798725128174,0.38406795263290405,0,9.79412473042715
5.0,64.0,0.1,0.0,1.0,1.0,2.0,0.34943822026252747,4.789215087890625,0,2.019564145460321
5.0,64.0,0.1,1.0,2.0,6.0,2.0,0.3047102987766266,0.3805592358112335,0,0.6772265054529658
5.0,64.0,0.1,0.0,0.0,0.0,3.0,0.20678487420082092,0.41683128476142883,0,1.367742908172933
5.0,64.0,0.1,10.0,2.0,7.0,3.0,0.29070019721984863,,0,0.6802344688716253
5.0,64.0,0.1,0.1,1.0,2.0,2.0,0.28890857100486755,1.3364636898040771,0,1.6812643409907502
5.0,64.0,0.1,0.0,1.0,8.0,3.0,0.45569801330566406,0.47883978486061096,0,4.817229426625494
5.0,64.0,0.1,0.1,1.0,4.0,2.0,0.5641806125640869,0.6268990635871887,0,4.6053369471080305
5.0,64.0,0.1,0.0,2.0,3.0,3.0,0.17371848225593567,0.2710106372833252,0,2.3554225464590095
5.0,64.0,0.1,0.1,0.0,6.0,3.0,0.16041482985019684,1.7430410385131836,0,0.5037360580487207
5.0,64.0,0.1,10.0,2.0,4.0,2.0,0.1598062813282013,0.2164362072944641,0,2.250826041938448
5.0,64.0,0.1,0.1,2.0,8.0,1.0,0.16872650384902954,0.4928101897239685,0,1.5021848752516185
5.0,64.0,0.1,10.0,0.0,8.0,3.0,0.26288479566574097,0.8060864806175232,0,1.3954994811716581
5.0,64.0,0.1,1.0,0.0,9.0,2.0,0.20722812414169312,,0,1.612337924619522
5.0,64.0,0.1,0.1,0.0,2.0,2.0,0.22151339054107666,0.5088770985603333,0,0.8429227295562169
5.0,64.0,0.1,10.0,0.0,4.0,3.0,0.21839302778244019,0.7963442802429199,0,0.6169091031403469
5.0,64.0,0.1,1.0,1.0,2.0,1.0,0.14250071346759796,0.1772945672273636,0,1.8011549392995059
