width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,unknown_param_train_rmse,unknown_param_test_rmse,unknown_param_attempts,unknown_param_err,beta_percent_err,beta_fit,beta_true,gamma_percent_err,gamma_fit,gamma_true,delta_percent_err,delta_fit,delta_true
5.0,64.0,0.1,0.0,0.0,1.0,3.0,0.2339593470096588,0.6841323375701904,0,1.2381664494260678,0.3609195158139688,0.9586207262790468,1.5,0.180904429393652,2.457286711819044,3.0,0.15407388752415874,1.1540738875241587,1.0
5.0,64.0,0.1,0.1,2.0,4.0,3.0,0.24555882811546326,0.33848658204078674,0,1.5409386099566182,0.3877837709472534,0.9183243435791199,1.5,0.29910160672518415,2.1026951798244475,3.0,0.06195813336018574,0.9380418666398143,1.0
5.0,64.0,0.1,1.0,0.0,9.0,1.0,0.18963326513767242,0.6605219841003418,0,1.82757310766784,0.7782794100389229,2.6674191150583844,1.5,0.21632302589367938,2.351030922318962,3.0,0.011184914928417555,0.9888150850715824,1.0
5.0,64.0,0.1,1.0,1.0,0.0,2.0,0.1910286694765091,0.239100843667984,0,2.6132257758366633,0.8635740254810235,0.20463896177846475,1.5,0.4376586748096509,1.6870239755710472,3.0,0.00488871318617512,0.9951112868138249,1.0
5.0,64.0,0.1,10.0,1.0,2.0,2.0,0.21973125636577606,0.5936920642852783,0,1.8419876018084254,0.6002650728205973,0.599602390769104,1.5,0.27370824982637876,2.1788752505208637,3.0,0.12046524309839324,1.1204652430983932,1.0
5.0,64.0,0.1,10.0,2.0,8.0,1.0,0.17326931655406952,0.2736709713935852,0,1.654688022318658,0.6931028910012218,0.46034566349816725,1.5,0.016761848052935086,2.9497144558411947,3.0,0.56474814165802,1.56474814165802,1.0
5.0,64.0,0.1,0.0,0.0,0.0,0.0,0.16082660853862762,0.45340070128440857,0,1.4017342767236314,0.4376586748096509,0.8435119877855236,1.5,0.21267579693560368,2.361972609193189,3.0,0.10721887370234384,1.1072188737023438,1.0
5.0,64.0,0.1,0.0,1.0,0.0,1.0,0.19182102382183075,0.3042018711566925,0,2.669948923755512,0.902838428321706,0.14574235751744097,1.5,0.4376586748096509,1.6870239755710472,3.0,0.0027152568440002023,0.9972847431559998,1.0
5.0,64.0,0.1,1.0,2.0,3.0,3.0,0.08995795994997025,0.0718165710568428,0,17.947373489326758,11.478064727829716,18.717097091744574,1.5,0.1852268609500666,2.4443194171498,3.0,0.1745958147319816,0.8254041852680184,1.0
5.0,64.0,0.1,1.0,0.0,2.0,3.0,0.2628302276134491,0.644158661365509,0,1.1130123530747567,0.27370824982637876,1.0894376252604319,1.5,0.18397173814549284,2.4480847855635215,3.0,0.15053476389871,1.15053476389871,1.0
5.0,64.0,0.1,1.0,2.0,5.0,1.0,0.3413102328777313,0.7012343406677246,0,2.3446157513216357,0.8007319970733736,0.2989020043899394,1.5,0.35915575224226104,1.9225327432732169,3.0,0.06605049898479232,1.0660504989847923,1.0
5.0,64.0,0.1,10.0,0.0,1.0,2.0,0.1555071622133255,0.29171279072761536,0,1.2980951590195784,0.3609195158139688,0.9586207262790468,1.5,0.19731699863385468,2.408049004098436,3.0,0.16476488939706124,1.1647648893970612,1.0
5.0,64.0,0.1,1.0,2.0,4.0,3.0,0.11940450221300125,0.11421255767345428,0,14.459881968593372,9.35425732937924,15.531385994068861,1.5,0.12217928038810848,2.6334621588356746,3.0,0.06195813336018574,0.9380418666398143,1.0
5.0,64.0,0.1,1.0,1.0,4.0,2.0,0.172618567943573,0.646138072013855,0,0.4273186962936648,0.03843875682295176,1.5576581352344276,1.5,0.06195813336018574,2.8141255999194428,3.0,0.18378616097867995,1.18378616097868,1.0
5.0,64.0,0.1,0.0,2.0,9.0,2.0,0.20932477712631226,0.985197901725769,0,2.2348878552501112,0.5068027458893288,0.7397958811660067,1.5,0.2321347754590651,3.6964043263771953,3.0,0.7782794100389228,1.7782794100389228,1.0
5.0,64.0,0.1,0.1,1.0,7.0,3.0,10.030381202697754,21.97235679626465,0,7.039820854954741,2.1520617689777253,4.728092653466588,1.5,0.37685716485275805,4.130571494558274,3.0,2.6811567069298796,3.6811567069298796,1.0
5.0,64.0,0.1,0.1,1.0,1.0,1.0,0.1654796302318573,0.17160655558109283,0,1.905717148659054,0.5214640156086529,0.7178039765870208,1.5,0.3609195158139688,1.9172414525580936,3.0,0.040762577804168476,1.0407625778041685,1.0
5.0,64.0,0.1,10.0,2.0,3.0,1.0,0.23166894912719727,0.5742512345314026,0,2.8908000072974964,0.763360181053495,0.3549597284197574,1.5,0.5237213069950908,1.4288360790147276,3.0,0.1745958147319816,0.8254041852680184,1.0
5.0,64.0,0.1,0.1,1.0,9.0,2.0,0.4003180265426636,0.7683852910995483,0,3.118937398107071,0.34997847696055295,2.0249677154408294,1.5,0.7782794100389226,5.334838230116768,3.0,0.2591314525494739,1.259131452549474,1.0
5.0,64.0,0.1,10.0,0.0,1.0,1.0,0.2177765667438507,0.4724131226539612,0,1.0073778137100882,0.3609195158139688,0.9586207262790468,1.5,0.07739989940536374,2.767800301783909,3.0,0.23379884177304366,1.2337988417730437,1.0
5.0,64.0,0.1,0.1,1.0,3.0,1.0,0.21804918348789215,0.3846223056316376,0,1.5896835243256566,0.5835159996812356,0.6247260004781466,1.5,0.1745958147319815,2.4762125558040555,3.0,0.1906220806078589,1.190622080607859,1.0
5.0,64.0,0.1,1.0,0.0,5.0,2.0,0.23923881351947784,0.7270957827568054,0,0.6747523646998266,0.06605049898479232,1.5990757484771885,1.5,0.17021372783966493,2.489358816481005,3.0,0.06503543270364331,1.0650354327036433,1.0
5.0,64.0,0.1,0.1,2.0,7.0,3.0,0.24173736572265625,,0,0.6967467769217242,0.1679811352358224,1.2480282971462664,1.5,0.02263930307174415,2.9320820907847676,3.0,0.3768571648527581,1.376857164852758,1.0
5.0,64.0,0.1,1.0,0.0,4.0,2.0,0.15369142591953278,,0,0.47287659605429644,0.06195813336018574,1.4070627999597214,1.5,0.0605349793383548,2.8183950619849356,3.0,0.19833445799895344,1.1983344579989534,1.0
5.0,64.0,0.1,0.0,0.0,7.0,3.0,0.19464018940925598,0.6781688928604126,0,1.0950979029108152,0.37685716485275833,2.0652857472791375,1.5,0.16954415326629935,2.491367540201102,3.0,0.021179695832779677,1.0211796958327797,1.0
5.0,64.0,0.1,0.0,1.0,3.0,3.0,0.2592787444591522,0.9454905986785889,0,0.7478427228629194,0.1079036312094123,1.3381445531858815,1.5,0.1745958147319815,2.4762125558040555,3.0,0.06219983185285649,1.0621998318528565,1.0
5.0,64.0,0.1,1.0,1.0,8.0,2.0,0.39357990026474,0.4046238660812378,0,5.130793456167854,1.777376077219018,-1.1660641158285265,1.5,0.5647481416580197,4.694244424974059,3.0,0.7704849153652684,1.7704849153652684,1.0
5.0,64.0,0.1,10.0,1.0,3.0,1.0,0.20723091065883636,0.2590375244617462,0,1.693860654567246,0.6345809302946936,0.5481286045579595,1.5,0.1745958147319815,2.4762125558040555,3.0,0.21820181492926105,1.218201814929261,1.0
5.0,64.0,0.1,1.0,2.0,2.0,3.0,0.10424299538135529,0.12576279044151306,0,18.8149234519389,11.8555333843369,19.28330007650535,1.5,0.25263837520239063,2.242084874392828,3.0,0.27370824982637876,0.7262917501736212,1.0
5.0,64.0,0.1,10.0,1.0,6.0,3.0,0.23442384600639343,,0,1.1884056964876035,0.2825522193240202,1.9238283289860303,1.5,0.21152765862858836,3.634582975885765,3.0,0.12999439161580817,1.1299943916158082,1.0
5.0,64.0,0.1,0.1,0.0,6.0,2.0,0.6127546429634094,,0,4.61889409692076,0.21152765862858836,1.8172914879428825,1.5,0.8759532324185573,5.627859697255672,3.0,1.673742911722206,2.673742911722206,1.0
5.0,64.0,0.1,0.0,2.0,1.0,2.0,0.26870760321617126,0.596250057220459,0,3.4008407253692883,0.7672146119482454,0.3491780820776321,1.5,0.6296997638776506,1.1109007083670484,3.0,0.36091951581396875,0.6390804841860313,1.0
5.0,64.0,0.1,10.0,2.0,0.0,1.0,0.1877843290567398,0.22279804944992065,0,10.490848684789086,5.892187086412353,10.338280629618529,1.5,0.40496979345363515,1.7850906196390945,3.0,0.4376586748096509,0.5623413251903491,1.0
5.0,64.0,0.1,10.0,0.0,6.0,1.0,0.12820027768611908,0.13848291337490082,0,0.5766116549044624,0.21152765862858836,1.8172914879428825,1.5,0.03159452186848603,2.905216434394542,3.0,0.1645366013561218,1.1645366013561218,1.0
5.0,64.0,0.1,0.1,1.0,9.0,1.0,0.3113527297973633,0.660977303981781,0,3.578851714210529,0.7316718478835146,2.597507771825272,1.5,0.7782794100389226,5.334838230116768,3.0,0.14650571226848919,1.1465057122684892,1.0
5.0,64.0,0.1,0.0,1.0,2.0,1.0,0.16347050666809082,0.3631889522075653,0,1.7639036045757024,0.5444317399688149,0.6833523900467776,1.5,0.27370824982637876,2.1788752505208637,3.0,0.12613124514334384,1.1261312451433438,1.0
5.0,64.0,0.1,0.0,0.0,7.0,1.0,0.140909805893898,1.6716899871826172,0,1.0310306260929913,0.37685716485275833,2.0652857472791375,1.5,0.1365749908459207,2.590275027462238,3.0,0.05601990627609177,1.0560199062760918,1.0
5.0,64.0,0.1,10.0,2.0,8.0,2.0,0.2581457793712616,0.23355549573898315,0,1.7041538412298352,0.6285668697046306,0.557149695443054,1.5,0.06551846500495644,2.8034446049851307,3.0,0.56474814165802,1.56474814165802,1.0
5.0,64.0,0.1,1.0,1.0,7.0,2.0,0.25198784470558167,0.25643080472946167,0,2.3708133667915403,0.7442129967425005,2.6163194951137507,1.5,0.37685716485275805,4.130571494558274,3.0,0.12392237711951526,1.1239223771195153,1.0
5.0,64.0,0.1,1.0,1.0,5.0,1.0,0.14485608041286469,0.5034632086753845,0,0.7443739882479408,0.22953885965154264,1.844308289477314,1.5,0.06605049898479247,3.1981514969543774,3.0,0.20191420181624942,1.2019142018162494,1.0
5.0,64.0,0.1,10.0,2.0,1.0,3.0,0.2234814465045929,0.5917373299598694,0,3.438979596384514,0.8020503045282003,0.2969245432076997,1.5,0.6249948745927483,1.1250153762217552,3.0,0.36091951581396875,0.6390804841860313,1.0
5.0,64.0,0.1,10.0,0.0,0.0,1.0,0.13748565316200256,0.28589534759521484,0,1.2837146871823284,0.4376586748096509,0.8435119877855236,1.5,0.13699610428246212,2.5890116871526136,3.0,0.21623836212046554,1.2162383621204655,1.0
5.0,64.0,0.1,0.0,2.0,1.0,1.0,0.27062129974365234,0.5668354034423828,0,3.028428430589267,0.5748442062692894,0.6377336905960658,1.5,0.6017475351237879,1.1947573946286365,3.0,0.36091951581396875,0.6390804841860313,1.0
5.0,64.0,0.1,1.0,2.0,9.0,2.0,0.39990293979644775,0.383238822221756,0,4.119721813553063,0.9440341266741158,0.08394880998882627,1.5,0.6417970711676558,4.925391213502968,3.0,0.7782794100389228,1.7782794100389228,1.0
5.0,64.0,0.1,0.0,0.0,3.0,3.0,0.1550898402929306,,0,0.6911270209038372,0.17459581473198163,1.2381062779020275,1.5,0.08420010525953388,2.7473996842213984,3.0,0.17663298302726305,1.176632983027263,1.0
5.0,64.0,0.1,10.0,0.0,7.0,3.0,0.26836836338043213,0.8032825589179993,0,1.3460767199154855,0.37685716485275833,2.0652857472791375,1.5,0.24826017057029137,2.255219488289126,3.0,0.036010460925474,0.963989539074526,1.0
5.0,64.0,0.1,1.0,0.0,3.0,3.0,0.16081953048706055,0.3000524342060089,0,0.48190445357642653,0.17459581473198163,1.2381062779020275,1.5,0.0027676086202251446,3.0083028258606754,3.0,0.21170790561777864,1.2117079056177786,1.0
5.0,64.0,0.1,1.0,2.0,7.0,2.0,0.23955696821212769,0.374959260225296,0,1.0771474814930397,0.3908126719918576,0.9137809920122136,1.5,0.03802376955083172,2.885928691347505,3.0,0.3768571648527581,1.376857164852758,1.0
5.0,64.0,0.1,0.1,2.0,7.0,1.0,0.27965229749679565,,0,0.8450887383792407,0.1417349077195468,1.2873976384206798,1.5,0.08520973731572079,3.2556292119471624,3.0,0.3768571648527581,1.376857164852758,1.0
5.0,64.0,0.1,0.1,2.0,3.0,2.0,0.09663326293230057,0.16088567674160004,0,15.415171779201852,9.768953691900906,16.15343053785136,1.5,0.19571514220617012,2.4128545733814897,3.0,0.1745958147319816,0.8254041852680184,1.0
5.0,64.0,0.1,0.1,2.0,5.0,3.0,0.29437175393104553,1.2999002933502197,0,2.9035743756068495,1.0143618128904954,-0.021542719335743053,1.5,0.4386603857621047,1.684018842713686,3.0,0.06605049898479232,1.0660504989847923,1.0
5.0,64.0,0.1,0.0,2.0,8.0,2.0,0.3289371132850647,0.7249510884284973,0,1.3044598938639216,0.3608262887978744,0.9587605668031884,1.5,0.06615743966969667,3.19847231900909,3.0,0.56474814165802,1.56474814165802,1.0
5.0,64.0,0.1,0.1,2.0,2.0,2.0,0.19217678904533386,0.5678570866584778,0,2.4593590746504357,0.4612884046222243,0.8080673930666635,1.5,0.49790607263024006,1.5062817821092798,3.0,0.27370824982637876,0.7262917501736212,1.0
5.0,64.0,0.1,10.0,2.0,6.0,2.0,0.1646852344274521,0.26003187894821167,0,1.7713558299009127,0.6068399552108671,0.5897400671836994,1.5,0.21652274615200792,2.3504317615439763,3.0,0.21152765862858836,1.2115276586285884,1.0
5.0,64.0,0.1,10.0,2.0,1.0,1.0,0.14400748908519745,0.16255664825439453,0,17.914464404887756,11.009662527177262,18.014493790765894,1.5,0.3463503661026317,1.960948901692105,3.0,0.36091951581396875,0.6390804841860313,1.0
5.0,64.0,0.1,0.0,2.0,8.0,1.0,0.27476221323013306,0.5146924257278442,0,1.325319058515719,0.2738653760359438,1.0892019359460843,1.5,0.11659095093459444,3.3497728528037833,3.0,0.56474814165802,1.56474814165802,1.0
5.0,64.0,0.1,10.0,1.0,9.0,1.0,0.38244473934173584,0.3829660713672638,0,2.8117508515649483,0.20228387353422286,1.8034258103013343,1.5,0.7782794100389226,5.334838230116768,3.0,0.1734868111468464,1.1734868111468464,1.0
5.0,64.0,0.1,10.0,0.0,5.0,3.0,0.23110298812389374,,0,0.7777421232333575,0.06605049898479232,1.5990757484771885,1.5,0.22106295857218208,2.3368111242834537,3.0,0.0154774990396227,1.0154774990396227,1.0
5.0,64.0,0.1,0.1,1.0,0.0,1.0,0.20156808197498322,0.6186248660087585,0,2.5858774140871352,0.8482883477958342,0.22756747830624874,1.5,0.4376586748096509,1.6870239755710472,3.0,0.00046886796443090795,1.000468867964431,1.0
5.0,64.0,0.1,0.0,2.0,6.0,3.0,0.21598801016807556,,0,0.4738493652758764,0.10551711980796208,1.6582756797119431,1.5,0.03468200897844831,2.895953973064655,3.0,0.21152765862858836,1.2115276586285884,1.0
5.0,64.0,0.1,0.0,2.0,7.0,2.0,0.22791236639022827,0.4743148386478424,0,0.8797243585719654,0.2918686986765218,1.0621969519852172,1.5,0.02168804856814151,2.9349358542955755,3.0,0.3768571648527581,1.376857164852758,1.0
5.0,64.0,0.1,1.0,0.0,8.0,3.0,0.2685643136501312,1.1904428005218506,0,1.02239541395168,0.5647481416580199,2.34712221248703,1.5,0.05701307054330081,2.8289607883700976,3.0,0.004233989834747542,0.9957660101652525,1.0
5.0,64.0,0.1,10.0,2.0,9.0,2.0,0.3322947919368744,0.7727904915809631,0,1.8506052803194395,0.6981886902187474,0.45271696467187894,1.5,0.008347611650798559,3.0250428349523957,3.0,0.7782794100389228,1.7782794100389228,1.0
5.0,64.0,0.1,0.1,0.0,8.0,3.0,0.20443429052829742,1.8310363292694092,0,0.9689613262144152,0.5647481416580199,2.34712221248703,1.5,0.02195224213155707,3.065856726394671,3.0,0.0559823873327141,1.055982387332714,1.0
5.0,64.0,0.1,10.0,2.0,0.0,2.0,0.17537128925323486,0.18783393502235413,0,9.22025622622937,4.973888095699251,8.960832143548876,1.5,0.44058846929028156,1.6782345921291553,3.0,0.4376586748096509,0.5623413251903491,1.0
5.0,64.0,0.1,1.0,0.0,4.0,1.0,0.2102295309305191,0.7190471291542053,0,0.6572609456812364,0.06195813336018574,1.4070627999597214,1.5,0.14586221004965058,2.5624133698510483,3.0,0.12673711549200606,1.126737115492006,1.0
5.0,64.0,0.1,0.1,2.0,6.0,2.0,0.1434241533279419,0.20543251931667328,0,0.9125517048824323,0.29163423980349706,1.0625486402947544,1.5,0.08785756218286611,2.7364273134514017,3.0,0.21152765862858836,1.2115276586285884,1.0
5.0,64.0,0.1,10.0,0.0,7.0,1.0,0.25312095880508423,1.7285765409469604,0,0.9084366874004102,0.37685716485275833,2.0652857472791375,1.5,0.10657314354940735,2.680280569351778,3.0,0.023431509473050616,1.0234315094730506,1.0
5.0,64.0,0.1,0.0,0.0,8.0,3.0,0.26606523990631104,3.6302924156188965,0,1.4405674163878994,0.5647481416580199,2.34712221248703,1.5,0.179818828352264,2.460543514943208,3.0,0.05398871884407763,0.9460112811559224,1.0
5.0,64.0,0.1,0.1,0.0,3.0,1.0,0.20232327282428741,0.5766909718513489,0,0.8795141530251103,0.17459581473198163,1.2381062779020275,1.5,0.17505456644695302,2.474836300659141,3.0,0.09245673158627876,1.0924567315862788,1.0
5.0,64.0,0.1,10.0,2.0,9.0,1.0,0.3071681261062622,0.7014750838279724,0,1.817544211659257,0.5444934857399045,0.6832597713901433,1.5,0.07417485767015923,3.2225245730104777,3.0,0.7782794100389228,1.7782794100389228,1.0
5.0,64.0,0.1,0.0,1.0,5.0,2.0,0.16057272255420685,0.43919697403907776,0,0.8719818441505938,0.2543644259238012,1.1184533611142982,1.5,0.06605049898479247,3.1981514969543774,3.0,0.29228370831051453,1.2922837083105145,1.0
5.0,64.0,0.1,0.0,2.0,4.0,1.0,0.1830539107322693,,0,1.2637105185447157,0.2570512271149787,1.114423159327532,1.5,0.272058514837354,2.183824455487938,3.0,0.06195813336018574,0.9380418666398143,1.0
5.0,64.0,0.1,0.0,0.0,1.0,2.0,0.1651543229818344,3.0877251625061035,0,1.3537117911511718,0.3609195158139688,0.9586207262790468,1.5,0.2338683438915933,2.29839496832522,3.0,0.11072748575543878,1.1107274857554388,1.0
5.0,64.0,0.1,1.0,1.0,4.0,1.0,0.1933312714099884,0.5782061815261841,0,1.0919624344782701,0.43701819897511845,0.8444727015373223,1.5,0.06195813336018574,2.8141255999194428,3.0,0.25056073593503525,1.2505607359350353,1.0
5.0,64.0,0.1,1.0,1.0,5.0,2.0,0.24852703511714935,0.47022154927253723,0,1.232084291696245,0.4981637316978915,0.7527544024531627,1.5,0.06605049898479247,3.1981514969543774,3.0,0.2866871971950302,1.2866871971950302,1.0
5.0,64.0,0.1,0.1,0.0,7.0,3.0,0.1796845942735672,,0,1.1181011423044864,0.37685716485275833,2.0652857472791375,1.5,0.17412017273835959,2.477639481784921,3.0,0.03045487681027015,1.0304548768102701,1.0
5.0,64.0,0.1,0.0,2.0,2.0,2.0,0.22023440897464752,0.6059172749519348,0,3.216981961284642,0.7871962881542384,0.31920556776864245,1.5,0.5874930930756352,1.2375207207730943,3.0,0.27370824982637876,0.7262917501736212,1.0
5.0,64.0,0.1,0.1,0.0,4.0,3.0,0.16661034524440765,4.034918308258057,0,0.5498304142626638,0.06195813336018574,1.4070627999597214,1.5,0.10723502866783008,2.6782949139965098,3.0,0.13518812821889492,1.135188128218895,1.0
5.0,64.0,0.1,1.0,2.0,6.0,3.0,0.09577304869890213,0.0814485251903534,0,12.163849107018768,7.962030060030572,13.443045090045858,1.5,0.0030921194481072036,3.0092763583443216,3.0,0.21152765862858836,1.2115276586285884,1.0
5.0,64.0,0.1,0.0,0.0,5.0,2.0,0.1480918973684311,0.46775004267692566,0,0.49999425949075804,0.06605049898479232,1.5990757484771885,1.5,0.0831325120651621,2.7506024638045137,3.0,0.15152097481808324,1.1515209748180832,1.0
5.0,64.0,0.1,1.0,0.0,1.0,1.0,0.26084619760513306,0.8691669702529907,0,1.168031570615867,0.3609195158139688,0.9586207262790468,1.5,0.1562185267876043,2.531344419637187,3.0,0.157996716532101,1.157996716532101,1.0
5.0,64.0,0.1,10.0,1.0,6.0,2.0,0.24226114153862,,0,1.4025629071150547,0.45012147858825396,2.175182217882381,1.5,0.21152765862858836,3.634582975885765,3.0,0.09279771334690867,1.0927977133469087,1.0
5.0,64.0,0.1,0.1,2.0,0.0,1.0,0.2271464765071869,0.42152872681617737,0,2.88638107541849,0.675830309031037,2.5137454635465555,1.5,0.4783256456874279,1.5650230629377162,3.0,0.4376586748096509,0.5623413251903491,1.0
5.0,64.0,0.1,0.0,0.0,9.0,2.0,0.17519833147525787,,0,1.7943363941608652,0.7782794100389229,2.6674191150583844,1.5,0.2053491583505435,2.3839525249483695,3.0,0.010869804050850473,0.9891301959491495,1.0
5.0,64.0,0.1,1.0,0.0,1.0,3.0,0.15088842809200287,0.22661378979682922,0,1.1413321685202646,0.3609195158139688,0.9586207262790468,1.5,0.1447437727228357,2.565768681831493,3.0,0.16572157663080445,1.1657215766308044,1.0
5.0,64.0,0.1,10.0,0.0,0.0,3.0,0.16500595211982727,0.19698601961135864,0,1.276319299765827,0.4376586748096509,0.8435119877855236,1.5,0.14010396497599276,2.5796881050720217,3.0,0.19951939262337226,1.1995193926233723,1.0
5.0,64.0,0.1,0.0,0.0,2.0,1.0,0.20155619084835052,1.9104588031768799,0,1.2450842888251292,0.27370824982637876,1.0894376252604319,1.5,0.24511239475383562,2.264662815738493,3.0,0.09918472982405424,1.0991847298240542,1.0
5.0,64.0,0.1,0.1,0.0,3.0,2.0,0.20547492802143097,0.6501316428184509,0,0.8973290262865705,0.17459581473198163,1.2381062779020275,1.5,0.16792889267827427,2.496213321965177,3.0,0.13164862615377526,1.1316486261537753,1.0
5.0,64.0,0.1,0.0,2.0,0.0,3.0,0.22516922652721405,0.5081700682640076,0,2.091463134275033,0.016119971907271324,1.475820042139093,1.5,0.5432081672014917,1.370375498395525,3.0,0.4376586748096509,0.5623413251903491,1.0
5.0,64.0,0.1,0.0,0.0,8.0,2.0,0.2949695289134979,1.4110122919082642,0,1.1158423081650248,0.5647481416580199,2.34712221248703,1.5,0.08745161481502439,2.737645155554927,3.0,0.006365251232921754,1.0063652512329218,1.0
5.0,64.0,0.1,0.1,0.0,5.0,3.0,0.2537615895271301,,0,0.8737109505483607,0.06605049898479232,1.5990757484771885,1.5,0.22001120112381134,2.339966396628566,3.0,0.11460159869973818,1.1146015986997382,1.0
5.0,64.0,0.1,1.0,2.0,6.0,1.0,0.15076333284378052,0.3523261547088623,0,0.9312977428059477,0.31609072506635155,1.0258639124004727,1.5,0.08187799885927734,2.754366003422168,3.0,0.21152765862858836,1.2115276586285884,1.0
5.0,64.0,0.1,0.0,0.0,6.0,3.0,0.2211524099111557,1.2163091897964478,0,0.8311875112993186,0.21152765862858836,1.8172914879428825,1.5,0.14576356771888768,2.562709296843337,3.0,0.07660532019977295,1.076605320199773,1.0
5.0,64.0,0.1,0.1,1.0,5.0,1.0,0.18883629143238068,0.27798670530319214,0,1.31382441317772,0.5184078253762215,0.7223882619356677,1.5,0.06605049898479247,3.1981514969543774,3.0,0.33806117815901016,1.3380611781590102,1.0
5.0,64.0,0.1,0.0,0.0,7.0,2.0,0.22120864689350128,0.5774287581443787,0,0.9340949082949985,0.37685716485275833,2.0652857472791375,1.5,0.09073478966725605,2.727795630998232,3.0,0.09660479201409289,1.0966047920140929,1.0
5.0,64.0,0.1,1.0,2.0,8.0,2.0,0.2710891664028168,0.4738480746746063,0,1.4674663423424117,0.501113719703259,0.7483294204451114,1.5,0.0503492070431677,3.151047621129503,3.0,0.56474814165802,1.56474814165802,1.0
5.0,64.0,0.1,0.1,0.0,8.0,2.0,0.15862473845481873,0.5111664533615112,0,1.2355108921871716,0.5647481416580199,2.34712221248703,1.5,0.10654501726685235,2.680364948199443,3.0,0.06875362789958461,1.0687536278995846,1.0
5.0,64.0,0.1,10.0,1.0,3.0,2.0,0.2139766961336136,0.36509403586387634,0,1.7200192875837736,0.6488658176394888,0.5267012735407668,1.5,0.1745958147319815,2.4762125558040555,3.0,0.22293311692859596,1.222933116928596,1.0
5.0,64.0,0.1,0.1,2.0,5.0,2.0,0.22115351259708405,1.6644448041915894,0,0.8128086874870304,0.26218789805838405,1.893281847087576,1.5,0.11782544713822067,2.646523658585338,3.0,0.06605049898479232,1.0660504989847923,1.0
5.0,64.0,0.1,10.0,1.0,0.0,2.0,0.16777634620666504,0.26724398136138916,0,2.586604199512949,0.8416266688545111,0.23755999671823344,1.5,0.4376586748096509,1.6870239755710472,3.0,0.01118817180222953,1.0111881718022295,1.0
5.0,64.0,0.1,0.1,2.0,3.0,3.0,0.20983906090259552,0.46554282307624817,0,2.4325635843775775,0.5884252248326646,0.6173621627510032,1.5,0.45844331079886635,1.624670067603401,3.0,0.1745958147319816,0.8254041852680184,1.0
5.0,64.0,0.1,0.0,2.0,7.0,1.0,0.3290660083293915,,0,0.6501707879785834,0.05848618948811716,1.4122707157678243,1.5,0.061861446297883184,3.1855843388936496,3.0,0.3768571648527581,1.376857164852758,1.0
5.0,64.0,0.1,0.0,1.0,7.0,3.0,0.2639433443546295,0.2447260171175003,0,2.8970793407585624,1.125225460463099,3.1878381906946482,1.5,0.37685716485275805,4.130571494558274,3.0,0.07866965550564009,1.07866965550564,1.0
5.0,64.0,0.1,0.1,2.0,2.0,1.0,0.19515427947044373,0.4094335436820984,0,1.7050012744598169,0.15079902734294817,1.7261985410144223,1.5,0.4016981612063386,1.7949055163809842,3.0,0.27370824982637876,0.7262917501736212,1.0
5.0,64.0,0.1,1.0,1.0,3.0,3.0,0.12742109596729279,0.14641575515270233,0,13.05664883374363,8.350574330973851,14.025861496460777,1.5,0.1745958147319815,2.4762125558040555,3.0,0.006999893086907072,0.9930001069130929,1.0
5.0,64.0,0.1,0.0,2.0,9.0,3.0,0.3415001332759857,0.8871855139732361,0,1.9175202124488298,0.6017165057447406,0.5974252413828892,1.5,0.07888868126426536,3.236666043792796,3.0,0.7782794100389228,1.7782794100389228,1.0
5.0,64.0,0.1,10.0,0.0,2.0,2.0,0.20810440182685852,0.3856629729270935,0,1.1153118536195186,0.27370824982637876,1.0894376252604319,1.5,0.2287364739306792,2.3137905782079624,3.0,0.018540057087912842,1.0185400570879128,1.0
5.0,64.0,0.1,10.0,1.0,8.0,1.0,0.2344631552696228,0.14836417138576508,0,3.1225475430276726,0.8418823846493865,2.7628235769740797,1.5,0.5647481416580197,4.694244424974059,3.0,0.16547954107953378,1.1654795410795338,1.0
5.0,64.0,0.1,10.0,1.0,1.0,2.0,0.302203893661499,0.6956706047058105,0,2.3484258549757424,0.7875265275389381,0.3187102086915927,1.5,0.3609195158139688,1.9172414525580936,3.0,0.08437751622542833,1.0843775162254283,1.0
5.0,64.0,0.1,1.0,2.0,2.0,2.0,0.20169135928153992,0.992866575717926,0,1.7799272209622283,0.43620406047830595,2.154306090717459,1.5,0.28397096013946355,2.1480871195816094,3.0,0.27370824982637876,0.7262917501736212,1.0
5.0,64.0,0.1,0.0,0.0,2.0,3.0,0.2116445153951645,0.5856643319129944,0,1.0539450652987525,0.27370824982637876,1.0894376252604319,1.5,0.1655336865430296,2.503398940370911,3.0,0.14678163093009555,1.1467816309300956,1.0
5.0,64.0,0.1,0.0,0.0,5.0,1.0,0.23533470928668976,0.5480248332023621,0,0.594106351429746,0.06605049898479232,1.5990757484771885,1.5,0.11342335445553846,2.6597299366333846,3.0,0.15476053958594216,1.1547605395859422,1.0
5.0,64.0,0.1,0.0,2.0,4.0,3.0,0.19855675101280212,0.25590434670448303,0,1.7818693554700784,0.4242338366528366,0.8636492450207451,1.5,0.36118682237687927,1.9164395328693622,3.0,0.06195813336018574,0.9380418666398143,1.0
5.0,64.0,0.1,1.0,1.0,5.0,3.0,0.27555111050605774,0.6321802139282227,0,1.072183542116858,0.5497459485789733,2.32461892286846,1.5,0.06605049898479247,3.1981514969543774,3.0,0.04941312229402062,1.0494131222940206,1.0
